# file...... HVAC_Data.csv
# date...... Tue Nov 02 09:17:01 2010
# user...... D3P313
# host...... (null)
# group..... class=house
# trigger... (none)
# interval.. 60
# limit..... 2880
# property.. timestamp,sum(hvac_power.real),sum(hvac_power.imag),sum(is_HEAT_on),sum(is_AUX_on),sum(is_COOL_on) 
2000-08-01 12:08:00 PDT,+102.898,+25.7886,+0,+0,+28
2000-08-01 12:09:00 PDT,+72.8723,+18.2635,+0,+0,+21
2000-08-01 12:10:00 PDT,+67.1065,+16.8185,+0,+0,+19
2000-08-01 12:11:00 PDT,+71.7426,+17.9804,+0,+0,+20
2000-08-01 12:12:00 PDT,+84.4747,+21.1714,+0,+0,+23
2000-08-01 12:13:00 PDT,+75.517,+18.9263,+0,+0,+20
2000-08-01 12:14:00 PDT,+61.2586,+15.3529,+0,+0,+16
2000-08-01 12:15:00 PDT,+81.138,+20.3351,+0,+0,+21
2000-08-01 12:16:00 PDT,+92.4319,+23.1656,+0,+0,+24
2000-08-01 12:17:00 PDT,+87.0113,+21.8071,+0,+0,+23
2000-08-01 12:18:00 PDT,+89.8528,+22.5192,+0,+0,+23
2000-08-01 12:19:00 PDT,+92.307,+23.1343,+0,+0,+23
2000-08-01 12:20:00 PDT,+85.4299,+21.4107,+0,+0,+22
2000-08-01 12:21:00 PDT,+93.6238,+23.4643,+0,+0,+24
2000-08-01 12:22:00 PDT,+74.978,+18.7913,+0,+0,+20
2000-08-01 12:23:00 PDT,+90.161,+22.5965,+0,+0,+24
2000-08-01 12:24:00 PDT,+84.4254,+21.159,+0,+0,+22
2000-08-01 12:25:00 PDT,+88.6197,+22.2102,+0,+0,+24
2000-08-01 12:26:00 PDT,+134.763,+33.7748,+0,+0,+37
2000-08-01 12:27:00 PDT,+116.544,+29.2086,+0,+0,+32
2000-08-01 12:28:00 PDT,+139.664,+35.0031,+0,+0,+37
2000-08-01 12:29:00 PDT,+134.644,+33.745,+0,+0,+36
2000-08-01 12:30:00 PDT,+112.606,+28.2217,+0,+0,+30
2000-08-01 12:31:00 PDT,+106.104,+26.5922,+0,+0,+28
2000-08-01 12:32:00 PDT,+108.506,+27.1943,+0,+0,+28
2000-08-01 12:33:00 PDT,+103.065,+25.8304,+0,+0,+27
2000-08-01 12:34:00 PDT,+92.4858,+23.1791,+0,+0,+24
2000-08-01 12:35:00 PDT,+83.7919,+21.0002,+0,+0,+22
2000-08-01 12:36:00 PDT,+93.7468,+23.4952,+0,+0,+24
2000-08-01 12:37:00 PDT,+109.43,+27.4258,+0,+0,+28
2000-08-01 12:38:00 PDT,+106.605,+26.7178,+0,+0,+27
2000-08-01 12:39:00 PDT,+127.479,+31.9491,+0,+0,+31
2000-08-01 12:40:00 PDT,+134.102,+33.6092,+0,+0,+33
2000-08-01 12:41:00 PDT,+120.589,+30.2225,+0,+0,+31
2000-08-01 12:42:00 PDT,+133.908,+33.5606,+0,+0,+36
2000-08-01 12:43:00 PDT,+115.206,+28.8733,+0,+0,+32
2000-08-01 12:44:00 PDT,+127.34,+31.9143,+0,+0,+36
2000-08-01 12:45:00 PDT,+158.19,+39.6462,+0,+0,+42
2000-08-01 12:46:00 PDT,+168.721,+42.2856,+0,+0,+44
2000-08-01 12:47:00 PDT,+163.624,+41.0081,+0,+0,+42
2000-08-01 12:48:00 PDT,+160.625,+40.2564,+0,+0,+41
2000-08-01 12:49:00 PDT,+158.749,+39.7863,+0,+0,+41
2000-08-01 12:50:00 PDT,+131.089,+32.8539,+0,+0,+33
2000-08-01 12:51:00 PDT,+123.748,+31.0141,+0,+0,+31
2000-08-01 12:52:00 PDT,+129.419,+32.4354,+0,+0,+32
2000-08-01 12:53:00 PDT,+157.426,+39.4547,+0,+0,+39
2000-08-01 12:54:00 PDT,+142.684,+35.7601,+0,+0,+36
2000-08-01 12:55:00 PDT,+158.236,+39.6578,+0,+0,+40
2000-08-01 12:56:00 PDT,+199.471,+49.9922,+0,+0,+50
2000-08-01 12:57:00 PDT,+176.677,+44.2794,+0,+0,+45
2000-08-01 12:58:00 PDT,+172.783,+43.3035,+0,+0,+45
2000-08-01 12:59:00 PDT,+141.732,+35.5213,+0,+0,+37
2000-08-01 13:00:00 PDT,+115.498,+28.9465,+0,+0,+30
2000-08-01 13:01:00 PDT,+100.912,+25.2909,+0,+0,+27
2000-08-01 13:02:00 PDT,+112.589,+28.2175,+0,+0,+29
2000-08-01 13:03:00 PDT,+140.443,+35.1983,+0,+0,+35
2000-08-01 13:04:00 PDT,+153.227,+38.4023,+0,+0,+39
2000-08-01 13:05:00 PDT,+150.986,+37.8405,+0,+0,+38
2000-08-01 13:06:00 PDT,+160.446,+40.2114,+0,+0,+40
2000-08-01 13:07:00 PDT,+163.134,+40.8853,+0,+0,+41
2000-08-01 13:08:00 PDT,+161.213,+40.4037,+0,+0,+40
2000-08-01 13:09:00 PDT,+156.038,+39.1068,+0,+0,+40
2000-08-01 13:10:00 PDT,+176.838,+44.3198,+0,+0,+45
2000-08-01 13:11:00 PDT,+214.146,+53.6701,+0,+0,+54
2000-08-01 13:12:00 PDT,+225.597,+56.5399,+0,+0,+57
2000-08-01 13:13:00 PDT,+221.204,+55.439,+0,+0,+56
2000-08-01 13:14:00 PDT,+208.661,+52.2955,+0,+0,+53
2000-08-01 13:15:00 PDT,+188.025,+47.1236,+0,+0,+48
2000-08-01 13:16:00 PDT,+171.076,+42.8757,+0,+0,+43
2000-08-01 13:17:00 PDT,+160.52,+40.2302,+0,+0,+41
2000-08-01 13:18:00 PDT,+162.764,+40.7925,+0,+0,+41
2000-08-01 13:19:00 PDT,+165.666,+41.5197,+0,+0,+42
2000-08-01 13:20:00 PDT,+179,+44.8616,+0,+0,+44
2000-08-01 13:21:00 PDT,+188.94,+47.3528,+0,+0,+48
2000-08-01 13:22:00 PDT,+165.629,+41.5105,+0,+0,+43
2000-08-01 13:23:00 PDT,+156.864,+39.3137,+0,+0,+41
2000-08-01 13:24:00 PDT,+213.963,+53.6242,+0,+0,+54
2000-08-01 13:25:00 PDT,+211.036,+52.8905,+0,+0,+53
2000-08-01 13:26:00 PDT,+227.257,+56.9561,+0,+0,+57
2000-08-01 13:27:00 PDT,+219.045,+54.8979,+0,+0,+54
2000-08-01 13:28:00 PDT,+240.089,+60.1719,+0,+0,+61
2000-08-01 13:29:00 PDT,+213.178,+53.4275,+0,+0,+53
2000-08-01 13:30:00 PDT,+219.34,+54.9717,+0,+0,+55
2000-08-01 13:31:00 PDT,+225.819,+56.5956,+0,+0,+56
2000-08-01 13:32:00 PDT,+227.543,+57.0276,+0,+0,+56
2000-08-01 13:33:00 PDT,+218.752,+54.8245,+0,+0,+54
2000-08-01 13:34:00 PDT,+206.617,+51.7831,+0,+0,+52
2000-08-01 13:35:00 PDT,+213.276,+53.452,+0,+0,+53
2000-08-01 13:36:00 PDT,+206.447,+51.7404,+0,+0,+53
2000-08-01 13:37:00 PDT,+205.861,+51.5936,+0,+0,+53
2000-08-01 13:38:00 PDT,+179.516,+44.991,+0,+0,+46
2000-08-01 13:39:00 PDT,+205.926,+51.6099,+0,+0,+52
2000-08-01 13:40:00 PDT,+210.218,+52.6856,+0,+0,+53
2000-08-01 13:41:00 PDT,+236.713,+59.3258,+0,+0,+61
2000-08-01 13:42:00 PDT,+237.139,+59.4327,+0,+0,+60
2000-08-01 13:43:00 PDT,+268.013,+67.1704,+0,+0,+68
2000-08-01 13:44:00 PDT,+256.394,+64.2585,+0,+0,+65
2000-08-01 13:45:00 PDT,+281.321,+70.5057,+0,+0,+69
2000-08-01 13:46:00 PDT,+282.134,+70.7095,+0,+0,+68
2000-08-01 13:47:00 PDT,+283.64,+71.0868,+0,+0,+69
2000-08-01 13:48:00 PDT,+266.589,+66.8134,+0,+0,+66
2000-08-01 13:49:00 PDT,+260.82,+65.3676,+0,+0,+65
2000-08-01 13:50:00 PDT,+252.876,+63.3768,+0,+0,+64
2000-08-01 13:51:00 PDT,+250.43,+62.7638,+0,+0,+62
2000-08-01 13:52:00 PDT,+252.435,+63.2662,+0,+0,+63
2000-08-01 13:53:00 PDT,+213.475,+53.5018,+0,+0,+54
2000-08-01 13:54:00 PDT,+234.844,+58.8575,+0,+0,+60
2000-08-01 13:55:00 PDT,+207.519,+52.0091,+0,+0,+53
2000-08-01 13:56:00 PDT,+229.388,+57.49,+0,+0,+60
2000-08-01 13:57:00 PDT,+257.23,+64.4679,+0,+0,+67
2000-08-01 13:58:00 PDT,+274.929,+68.9036,+0,+0,+71
2000-08-01 13:59:00 PDT,+314.026,+78.7023,+0,+0,+80
2000-08-01 14:00:00 PDT,+351.998,+88.219,+0,+0,+90
2000-08-01 14:01:00 PDT,+354.129,+88.7531,+0,+0,+89
2000-08-01 14:02:00 PDT,+331.157,+82.9958,+0,+0,+83
2000-08-01 14:03:00 PDT,+339.846,+85.1735,+0,+0,+84
2000-08-01 14:04:00 PDT,+330.802,+82.9068,+0,+0,+82
2000-08-01 14:05:00 PDT,+358.679,+89.8934,+0,+0,+89
2000-08-01 14:06:00 PDT,+332.281,+83.2776,+0,+0,+83
2000-08-01 14:07:00 PDT,+304.319,+76.2695,+0,+0,+76
2000-08-01 14:08:00 PDT,+294.618,+73.8382,+0,+0,+74
2000-08-01 14:09:00 PDT,+270.918,+67.8984,+0,+0,+69
2000-08-01 14:10:00 PDT,+274.36,+68.7612,+0,+0,+70
2000-08-01 14:11:00 PDT,+283.215,+70.9803,+0,+0,+73
2000-08-01 14:12:00 PDT,+313.77,+78.6383,+0,+0,+80
2000-08-01 14:13:00 PDT,+353.291,+88.5432,+0,+0,+88
2000-08-01 14:14:00 PDT,+296.295,+74.2586,+0,+0,+74
2000-08-01 14:15:00 PDT,+306.69,+76.8637,+0,+0,+77
2000-08-01 14:16:00 PDT,+324.723,+81.3834,+0,+0,+82
2000-08-01 14:17:00 PDT,+330.185,+82.7521,+0,+0,+84
2000-08-01 14:18:00 PDT,+321.937,+80.6851,+0,+0,+81
2000-08-01 14:19:00 PDT,+341.049,+85.4749,+0,+0,+85
2000-08-01 14:20:00 PDT,+354.221,+88.7762,+0,+0,+89
2000-08-01 14:21:00 PDT,+332.813,+83.4107,+0,+0,+82
2000-08-01 14:22:00 PDT,+318.908,+79.926,+0,+0,+80
2000-08-01 14:23:00 PDT,+303.702,+76.1149,+0,+0,+77
2000-08-01 14:24:00 PDT,+328.118,+82.2341,+0,+0,+83
2000-08-01 14:25:00 PDT,+411.164,+103.047,+0,+0,+106
2000-08-01 14:26:00 PDT,+419.095,+105.035,+0,+0,+108
2000-08-01 14:27:00 PDT,+416.223,+104.315,+0,+0,+106
2000-08-01 14:28:00 PDT,+451.65,+113.194,+0,+0,+115
2000-08-01 14:29:00 PDT,+431.358,+108.109,+0,+0,+109
2000-08-01 14:30:00 PDT,+510.103,+127.844,+0,+0,+128
2000-08-01 14:31:00 PDT,+488.217,+122.359,+0,+0,+122
2000-08-01 14:32:00 PDT,+445.752,+111.716,+0,+0,+112
2000-08-01 14:33:00 PDT,+386.08,+96.7607,+0,+0,+98
2000-08-01 14:34:00 PDT,+376.729,+94.4172,+0,+0,+94
2000-08-01 14:35:00 PDT,+353.51,+88.5978,+0,+0,+90
2000-08-01 14:36:00 PDT,+328.075,+82.2233,+0,+0,+82
2000-08-01 14:37:00 PDT,+332.604,+83.3583,+0,+0,+83
2000-08-01 14:38:00 PDT,+324.821,+81.4079,+0,+0,+82
2000-08-01 14:39:00 PDT,+271.46,+68.0344,+0,+0,+70
2000-08-01 14:40:00 PDT,+429.324,+107.599,+0,+0,+108
2000-08-01 14:41:00 PDT,+488.132,+122.337,+0,+0,+122
2000-08-01 14:42:00 PDT,+520.629,+130.482,+0,+0,+129
2000-08-01 14:43:00 PDT,+534.734,+134.017,+0,+0,+133
2000-08-01 14:44:00 PDT,+535.202,+134.134,+0,+0,+134
2000-08-01 14:45:00 PDT,+661.027,+165.669,+0,+0,+165
2000-08-01 14:46:00 PDT,+672.606,+168.571,+0,+0,+169
2000-08-01 14:47:00 PDT,+618.405,+154.987,+0,+0,+154
2000-08-01 14:48:00 PDT,+589.243,+147.678,+0,+0,+146
2000-08-01 14:49:00 PDT,+528.542,+132.465,+0,+0,+131
2000-08-01 14:50:00 PDT,+444.924,+111.508,+0,+0,+111
2000-08-01 14:51:00 PDT,+384.282,+96.3101,+0,+0,+96
2000-08-01 14:52:00 PDT,+366.868,+91.9459,+0,+0,+91
2000-08-01 14:53:00 PDT,+370.333,+92.8143,+0,+0,+93
2000-08-01 14:54:00 PDT,+317.684,+79.6191,+0,+0,+81
2000-08-01 14:55:00 PDT,+355.827,+89.1787,+0,+0,+88
2000-08-01 14:56:00 PDT,+389.641,+97.6532,+0,+0,+96
2000-08-01 14:57:00 PDT,+395.606,+99.1481,+0,+0,+98
2000-08-01 14:58:00 PDT,+429.536,+107.652,+0,+0,+107
2000-08-01 14:59:00 PDT,+471.122,+118.074,+0,+0,+118
2000-08-01 15:00:00 PDT,+678.941,+170.159,+0,+0,+168
2000-08-01 15:01:00 PDT,+690.244,+172.992,+0,+0,+171
2000-08-01 15:02:00 PDT,+684.353,+171.515,+0,+0,+170
2000-08-01 15:03:00 PDT,+640.704,+160.576,+0,+0,+160
2000-08-01 15:04:00 PDT,+531.916,+133.311,+0,+0,+135
2000-08-01 15:05:00 PDT,+532.942,+133.568,+0,+0,+133
2000-08-01 15:06:00 PDT,+456.535,+114.418,+0,+0,+113
2000-08-01 15:07:00 PDT,+442.986,+111.023,+0,+0,+109
2000-08-01 15:08:00 PDT,+431.688,+108.191,+0,+0,+106
2000-08-01 15:09:00 PDT,+346.528,+86.8481,+0,+0,+87
2000-08-01 15:10:00 PDT,+343.182,+86.0096,+0,+0,+86
2000-08-01 15:11:00 PDT,+355.324,+89.0526,+0,+0,+90
2000-08-01 15:12:00 PDT,+388.305,+97.3184,+0,+0,+97
2000-08-01 15:13:00 PDT,+442.621,+110.931,+0,+0,+110
2000-08-01 15:14:00 PDT,+498.947,+125.048,+0,+0,+123
2000-08-01 15:15:00 PDT,+670.028,+167.925,+0,+0,+162
2000-08-01 15:16:00 PDT,+666.805,+167.117,+0,+0,+163
2000-08-01 15:17:00 PDT,+677.775,+169.867,+0,+0,+168
2000-08-01 15:18:00 PDT,+676.357,+169.511,+0,+0,+168
2000-08-01 15:19:00 PDT,+635.107,+159.173,+0,+0,+159
2000-08-01 15:20:00 PDT,+498.712,+124.989,+0,+0,+128
2000-08-01 15:21:00 PDT,+413.52,+103.638,+0,+0,+107
2000-08-01 15:22:00 PDT,+351.999,+88.2192,+0,+0,+91
2000-08-01 15:23:00 PDT,+306.016,+76.6948,+0,+0,+80
2000-08-01 15:24:00 PDT,+278.48,+69.7936,+0,+0,+73
2000-08-01 15:25:00 PDT,+514.843,+129.032,+0,+0,+126
2000-08-01 15:26:00 PDT,+542.766,+136.03,+0,+0,+133
2000-08-01 15:27:00 PDT,+541.191,+135.635,+0,+0,+132
2000-08-01 15:28:00 PDT,+563.506,+141.228,+0,+0,+139
2000-08-01 15:29:00 PDT,+560.884,+140.571,+0,+0,+140
2000-08-01 15:30:00 PDT,+828.768,+207.709,+0,+0,+209
2000-08-01 15:31:00 PDT,+796.545,+199.633,+0,+0,+202
2000-08-01 15:32:00 PDT,+786.527,+197.122,+0,+0,+198
2000-08-01 15:33:00 PDT,+758.31,+190.05,+0,+0,+188
2000-08-01 15:34:00 PDT,+739.825,+185.418,+0,+0,+183
2000-08-01 15:35:00 PDT,+815.56,+204.398,+0,+0,+200
2000-08-01 15:36:00 PDT,+810.223,+203.061,+0,+0,+200
2000-08-01 15:37:00 PDT,+861.696,+215.961,+0,+0,+214
2000-08-01 15:38:00 PDT,+911.451,+228.431,+0,+0,+228
2000-08-01 15:39:00 PDT,+941.998,+236.087,+0,+0,+234
2000-08-01 15:40:00 PDT,+1089.03,+272.936,+0,+0,+271
2000-08-01 15:41:00 PDT,+1011.06,+253.395,+0,+0,+252
2000-08-01 15:42:00 PDT,+989.721,+248.047,+0,+0,+246
2000-08-01 15:43:00 PDT,+915.823,+229.527,+0,+0,+228
2000-08-01 15:44:00 PDT,+856.779,+214.729,+0,+0,+214
2000-08-01 15:45:00 PDT,+797.247,+199.809,+0,+0,+200
2000-08-01 15:46:00 PDT,+661.834,+165.871,+0,+0,+171
2000-08-01 15:47:00 PDT,+637.572,+159.79,+0,+0,+165
2000-08-01 15:48:00 PDT,+634.855,+159.11,+0,+0,+165
2000-08-01 15:49:00 PDT,+623.24,+156.199,+0,+0,+159
2000-08-01 15:50:00 PDT,+572.194,+143.405,+0,+0,+145
2000-08-01 15:51:00 PDT,+609.315,+152.709,+0,+0,+153
2000-08-01 15:52:00 PDT,+657.414,+164.763,+0,+0,+165
2000-08-01 15:53:00 PDT,+698.456,+175.05,+0,+0,+176
2000-08-01 15:54:00 PDT,+751.631,+188.376,+0,+0,+190
2000-08-01 15:55:00 PDT,+1109.18,+277.988,+0,+0,+277
2000-08-01 15:56:00 PDT,+1096.88,+274.904,+0,+0,+276
2000-08-01 15:57:00 PDT,+1047.53,+262.535,+0,+0,+264
2000-08-01 15:58:00 PDT,+1010.27,+253.198,+0,+0,+256
2000-08-01 15:59:00 PDT,+891.76,+223.496,+0,+0,+228
2000-08-01 16:00:00 PDT,+810.87,+203.223,+0,+0,+207
2000-08-01 16:01:00 PDT,+778.332,+195.068,+0,+0,+197
2000-08-01 16:02:00 PDT,+738.009,+184.962,+0,+0,+187
2000-08-01 16:03:00 PDT,+713.581,+178.84,+0,+0,+181
2000-08-01 16:04:00 PDT,+680.743,+170.61,+0,+0,+173
2000-08-01 16:05:00 PDT,+673.698,+168.845,+0,+0,+173
2000-08-01 16:06:00 PDT,+649.238,+162.714,+0,+0,+167
2000-08-01 16:07:00 PDT,+646.756,+162.092,+0,+0,+166
2000-08-01 16:08:00 PDT,+616.549,+154.522,+0,+0,+159
2000-08-01 16:09:00 PDT,+590.148,+147.905,+0,+0,+152
2000-08-01 16:10:00 PDT,+615.257,+154.198,+0,+0,+160
2000-08-01 16:11:00 PDT,+611.998,+153.381,+0,+0,+160
2000-08-01 16:12:00 PDT,+627.098,+157.165,+0,+0,+164
2000-08-01 16:13:00 PDT,+638.173,+159.941,+0,+0,+168
2000-08-01 16:14:00 PDT,+620.827,+155.594,+0,+0,+164
2000-08-01 16:15:00 PDT,+925.264,+231.893,+0,+0,+242
2000-08-01 16:16:00 PDT,+927.169,+232.37,+0,+0,+242
2000-08-01 16:17:00 PDT,+921.505,+230.951,+0,+0,+241
2000-08-01 16:18:00 PDT,+907.519,+227.446,+0,+0,+237
2000-08-01 16:19:00 PDT,+907.424,+227.422,+0,+0,+238
2000-08-01 16:20:00 PDT,+1103.05,+276.451,+0,+0,+285
2000-08-01 16:21:00 PDT,+1112.8,+278.893,+0,+0,+289
2000-08-01 16:22:00 PDT,+1080.55,+270.811,+0,+0,+279
2000-08-01 16:23:00 PDT,+1056.19,+264.705,+0,+0,+273
2000-08-01 16:24:00 PDT,+972.679,+243.776,+0,+0,+252
2000-08-01 16:25:00 PDT,+1039.3,+260.474,+0,+0,+270
2000-08-01 16:26:00 PDT,+979.684,+245.532,+0,+0,+256
2000-08-01 16:27:00 PDT,+945.776,+237.034,+0,+0,+247
2000-08-01 16:28:00 PDT,+907.935,+227.55,+0,+0,+239
2000-08-01 16:29:00 PDT,+878.896,+220.272,+0,+0,+231
2000-08-01 16:30:00 PDT,+744.313,+186.542,+0,+0,+200
2000-08-01 16:31:00 PDT,+666.207,+166.967,+0,+0,+177
2000-08-01 16:32:00 PDT,+613.133,+153.665,+0,+0,+162
2000-08-01 16:33:00 PDT,+565.039,+141.612,+0,+0,+149
2000-08-01 16:34:00 PDT,+534.074,+133.852,+0,+0,+140
2000-08-01 16:35:00 PDT,+523.687,+131.248,+0,+0,+137
2000-08-01 16:36:00 PDT,+494.134,+123.842,+0,+0,+130
2000-08-01 16:37:00 PDT,+475.214,+119.1,+0,+0,+127
2000-08-01 16:38:00 PDT,+464.972,+116.533,+0,+0,+126
2000-08-01 16:39:00 PDT,+458.288,+114.858,+0,+0,+127
2000-08-01 16:40:00 PDT,+486.434,+121.912,+0,+0,+133
2000-08-01 16:41:00 PDT,+493.318,+123.637,+0,+0,+137
2000-08-01 16:42:00 PDT,+497.189,+124.607,+0,+0,+138
2000-08-01 16:43:00 PDT,+535.893,+134.307,+0,+0,+147
2000-08-01 16:44:00 PDT,+516.815,+129.526,+0,+0,+142
2000-08-01 16:45:00 PDT,+442.295,+110.849,+0,+0,+122
2000-08-01 16:46:00 PDT,+405.772,+101.696,+0,+0,+111
2000-08-01 16:47:00 PDT,+386.843,+96.9519,+0,+0,+105
2000-08-01 16:48:00 PDT,+348.398,+87.3167,+0,+0,+96
2000-08-01 16:49:00 PDT,+346.611,+86.869,+0,+0,+96
2000-08-01 16:50:00 PDT,+304.513,+76.3181,+0,+0,+85
2000-08-01 16:51:00 PDT,+307.16,+76.9814,+0,+0,+86
2000-08-01 16:52:00 PDT,+285.525,+71.5593,+0,+0,+80
2000-08-01 16:53:00 PDT,+279.741,+70.1096,+0,+0,+79
2000-08-01 16:54:00 PDT,+269.071,+67.4355,+0,+0,+76
2000-08-01 16:55:00 PDT,+252.72,+63.3376,+0,+0,+72
2000-08-01 16:56:00 PDT,+234.514,+58.7747,+0,+0,+67
2000-08-01 16:57:00 PDT,+233.089,+58.4176,+0,+0,+65
2000-08-01 16:58:00 PDT,+260.75,+65.3502,+0,+0,+73
2000-08-01 16:59:00 PDT,+249.971,+62.6485,+0,+0,+69
2000-08-01 17:00:00 PDT,+217.938,+54.6205,+0,+0,+60
2000-08-01 17:01:00 PDT,+191.55,+48.0071,+0,+0,+53
2000-08-01 17:02:00 PDT,+140.855,+35.3016,+0,+0,+41
2000-08-01 17:03:00 PDT,+110.309,+27.646,+0,+0,+33
2000-08-01 17:04:00 PDT,+90.2337,+22.6147,+0,+0,+28
2000-08-01 17:05:00 PDT,+106.278,+26.6359,+0,+0,+33
2000-08-01 17:06:00 PDT,+128.025,+32.0861,+0,+0,+38
2000-08-01 17:07:00 PDT,+146.839,+36.8013,+0,+0,+43
2000-08-01 17:08:00 PDT,+151.543,+37.9802,+0,+0,+44
2000-08-01 17:09:00 PDT,+149.098,+37.3674,+0,+0,+42
2000-08-01 17:10:00 PDT,+143.083,+35.86,+0,+0,+41
2000-08-01 17:11:00 PDT,+134.826,+33.7905,+0,+0,+39
2000-08-01 17:12:00 PDT,+99.2752,+24.8807,+0,+0,+29
2000-08-01 17:13:00 PDT,+79.1445,+19.8355,+0,+0,+24
2000-08-01 17:14:00 PDT,+58.9894,+14.7841,+0,+0,+18
2000-08-01 17:15:00 PDT,+43.7298,+10.9597,+0,+0,+14
2000-08-01 17:16:00 PDT,+38.0153,+9.52752,+0,+0,+12
2000-08-01 17:17:00 PDT,+39.006,+9.77582,+0,+0,+12
2000-08-01 17:18:00 PDT,+34.0935,+8.54463,+0,+0,+10
2000-08-01 17:19:00 PDT,+30.5041,+7.64504,+0,+0,+9
2000-08-01 17:20:00 PDT,+30.0797,+7.53868,+0,+0,+9
2000-08-01 17:21:00 PDT,+37.5208,+9.4036,+0,+0,+12
2000-08-01 17:22:00 PDT,+45.4498,+11.3908,+0,+0,+14
2000-08-01 17:23:00 PDT,+49.7067,+12.4577,+0,+0,+15
2000-08-01 17:24:00 PDT,+50.3618,+12.6219,+0,+0,+15
2000-08-01 17:25:00 PDT,+44.8446,+11.2391,+0,+0,+13
2000-08-01 17:26:00 PDT,+35.8058,+8.97378,+0,+0,+11
2000-08-01 17:27:00 PDT,+39.1227,+9.80508,+0,+0,+12
2000-08-01 17:28:00 PDT,+28.919,+7.2478,+0,+0,+9
2000-08-01 17:29:00 PDT,+26.0432,+6.52704,+0,+0,+8
2000-08-01 17:30:00 PDT,+19.7461,+4.94885,+0,+0,+6
2000-08-01 17:31:00 PDT,+6.34118,+1.58925,+0,+0,+2
2000-08-01 17:32:00 PDT,+9.32032,+2.33589,+0,+0,+3
2000-08-01 17:33:00 PDT,+10.4277,+2.61343,+0,+0,+3
2000-08-01 17:34:00 PDT,+10.4245,+2.61263,+0,+0,+3
2000-08-01 17:35:00 PDT,+7.43883,+1.86435,+0,+0,+2
2000-08-01 17:36:00 PDT,+7.60901,+1.907,+0,+0,+2
2000-08-01 17:37:00 PDT,+10.4344,+2.61511,+0,+0,+3
2000-08-01 17:38:00 PDT,+9.12006,+2.2857,+0,+0,+3
2000-08-01 17:39:00 PDT,+9.11848,+2.28531,+0,+0,+3
2000-08-01 17:40:00 PDT,+5.96861,+1.49587,+0,+0,+2
2000-08-01 17:41:00 PDT,+3.14098,+0.787204,+0,+0,+1
2000-08-01 17:42:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:43:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:44:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:45:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:46:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:47:00 PDT,+3.89865,+0.977094,+0,+0,+1
2000-08-01 17:48:00 PDT,+3.89757,+0.976824,+0,+0,+1
2000-08-01 17:49:00 PDT,+8.17723,+2.04941,+0,+0,+2
2000-08-01 17:50:00 PDT,+8.17375,+2.04853,+0,+0,+2
2000-08-01 17:51:00 PDT,+8.17129,+2.04792,+0,+0,+2
2000-08-01 17:52:00 PDT,+4.27791,+1.07215,+0,+0,+1
2000-08-01 17:53:00 PDT,+4.27705,+1.07193,+0,+0,+1
2000-08-01 17:54:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:55:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:56:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:57:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:58:00 PDT,+0,+0,+0,+0,+0
2000-08-01 17:59:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:00:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:01:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:02:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:03:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:04:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:05:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:06:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:07:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:08:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:09:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:10:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:11:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:12:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:13:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:14:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:15:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:16:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:17:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:18:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:19:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:20:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:21:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:22:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:23:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:24:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:25:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:26:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:27:00 PDT,+0,+0,+0,+0,+0
2000-08-01 18:28:00 PDT,+0,+0,+0,+0,+0
