# file...... output.csv
# date...... Thu Sep 03 17:42:37 2009
# user...... D3G637
# host...... (null)
# group..... class=house
# trigger... (none)
# interval.. -1
# limit..... 0
# property.. timestamp,sum(panel.power.real),sum(panel.power.imag)
2009-08-02 06:34:43 PDT,423.2,6.45117
2009-08-02 06:35:09 PDT,412.875,6.45117
2009-08-02 06:35:30 PDT,422.546,6.45117
2009-08-02 06:35:33 PDT,411.991,6.45117
2009-08-02 06:35:39 PDT,402.415,6.45117
2009-08-02 06:35:44 PDT,412.973,6.45117
2009-08-02 06:36:12 PDT,402.415,6.45117
2009-08-02 06:36:28 PDT,415.632,6.45117
2009-08-02 06:36:31 PDT,405.731,6.45117
2009-08-02 06:36:45 PDT,415.487,6.45117
2009-08-02 06:36:50 PDT,429.425,6.45117
2009-08-02 06:37:01 PDT,420.004,6.45117
2009-08-02 06:37:16 PDT,432.222,6.45117
2009-08-02 06:37:36 PDT,423.472,6.45117
2009-08-02 06:37:57 PDT,411.692,6.45117
2009-08-02 06:38:02 PDT,420.495,6.45117
2009-08-02 06:38:13 PDT,429.636,6.45117
2009-08-02 06:38:19 PDT,415.929,6.45117
2009-08-02 06:38:41 PDT,429.636,6.45117
2009-08-02 06:39:02 PDT,440.065,6.45117
2009-08-02 06:39:15 PDT,429.85,6.45117
2009-08-02 06:39:18 PDT,437.431,6.45117
2009-08-02 06:39:47 PDT,429.85,6.45117
2009-08-02 06:39:55 PDT,416.143,6.45117
2009-08-02 06:40:17 PDT,429.85,6.45117
2009-08-02 06:40:18 PDT,441.754,6.45117
2009-08-02 06:40:45 PDT,429.85,6.45117
2009-08-02 06:41:13 PDT,441.754,6.45117
2009-08-02 06:41:17 PDT,431.353,6.45117
2009-08-02 06:41:38 PDT,422.367,6.45117
2009-08-02 06:41:42 PDT,413.452,6.45117
2009-08-02 06:42:06 PDT,401.529,6.45117
2009-08-02 06:42:14 PDT,391.158,6.45117
2009-08-02 06:42:30 PDT,380.436,6.45117
2009-08-02 06:42:55 PDT,391.158,6.45117
2009-08-02 06:43:20 PDT,380.436,6.45117
2009-08-02 06:43:25 PDT,389.046,6.45117
2009-08-02 06:43:53 PDT,380.436,6.45117
2009-08-02 06:44:07 PDT,389.207,6.45117
2009-08-02 06:44:10 PDT,377.702,6.45117
2009-08-02 06:44:36 PDT,387.122,6.45117
2009-08-02 06:45:06 PDT,377.702,6.45117
2009-08-02 06:45:18 PDT,367.132,6.45117
2009-08-02 06:45:20 PDT,355.18,6.45117
2009-08-02 06:45:35 PDT,342.962,6.45117
2009-08-02 06:45:39 PDT,332.758,6.45117
2009-08-02 06:45:47 PDT,341.661,6.45117
2009-08-02 06:45:50 PDT,329.786,6.45117
2009-08-02 06:46:01 PDT,338.13,6.45117
2009-08-02 06:46:29 PDT,329.786,6.45117
2009-08-02 06:46:32 PDT,341.225,6.45117
2009-08-02 06:46:38 PDT,329.105,6.45117
2009-08-02 06:47:06 PDT,341.225,6.45117
2009-08-02 06:47:11 PDT,334.097,6.45117
2009-08-02 06:47:27 PDT,331.741,6.45117
2009-08-02 06:47:34 PDT,321.024,6.45117
2009-08-02 06:47:39 PDT,306.256,6.45117
2009-08-02 06:48:05 PDT,316.865,6.45117
2009-08-02 06:48:32 PDT,302.336,6.45117
2009-08-02 06:48:39 PDT,293.627,6.45117
2009-08-02 06:48:56 PDT,307.591,6.45117
2009-08-02 06:49:17 PDT,296.981,6.45117
2009-08-02 06:49:28 PDT,306.711,6.45117
2009-08-02 06:49:54 PDT,296.981,6.45117
2009-08-02 06:50:21 PDT,306.711,6.45117
2009-08-02 06:50:32 PDT,317.035,6.45117
2009-08-02 06:50:51 PDT,306.125,6.45117
2009-08-02 06:51:21 PDT,317.035,6.45117
2009-08-02 06:51:23 PDT,305.693,6.45117
2009-08-02 06:51:37 PDT,317.705,6.45117
2009-08-02 06:51:58 PDT,332.201,6.45117
2009-08-02 06:52:19 PDT,343.464,6.45117
2009-08-02 06:52:44 PDT,353.662,6.45117
2009-08-02 06:52:57 PDT,344.856,6.45117
2009-08-02 06:53:20 PDT,353.662,6.45117
2009-08-02 06:53:43 PDT,344.856,6.45117
2009-08-02 06:53:54 PDT,333.111,6.45117
2009-08-02 06:54:08 PDT,322.682,6.45117
2009-08-02 06:54:13 PDT,310.67,6.45117
2009-08-02 06:54:36 PDT,322.682,6.45117
2009-08-02 06:54:59 PDT,310.67,6.45117
2009-08-02 06:55:07 PDT,322.175,6.45117
2009-08-02 06:55:11 PDT,308.237,6.45117
2009-08-02 06:55:40 PDT,322.175,6.45117
2009-08-02 06:55:53 PDT,312.045,6.45117
2009-08-02 06:56:22 PDT,322.175,6.45117
2009-08-02 06:56:25 PDT,310.912,6.45117
2009-08-02 06:56:27 PDT,319.523,6.45117
2009-08-02 06:56:34 PDT,329.53,6.45117
2009-08-02 06:56:57 PDT,319.836,6.45117
2009-08-02 06:57:08 PDT,305.872,6.45117
2009-08-02 06:57:37 PDT,319.836,6.45117
2009-08-02 06:57:46 PDT,328.586,6.45117
2009-08-02 06:58:00 PDT,315.087,6.45117
2009-08-02 06:58:03 PDT,322.009,6.45117
2009-08-02 06:58:09 PDT,322.778,6.45117
2009-08-02 06:58:40 PDT,333.383,6.45117
2009-08-02 06:58:42 PDT,323.059,6.45117
2009-08-02 06:58:53 PDT,335.858,6.45117
2009-08-02 06:59:05 PDT,347.397,6.45117
2009-08-02 06:59:24 PDT,336.389,6.45117
2009-08-02 06:59:53 PDT,347.397,6.45117
2009-08-02 07:00:00 PDT,350.183,6.27681
2009-08-02 07:00:04 PDT,373.413,6.27681
2009-08-02 07:00:15 PDT,391.192,6.27681
2009-08-02 07:00:31 PDT,401.691,6.27681
2009-08-02 07:00:34 PDT,416.599,6.27681
2009-08-02 07:00:43 PDT,407.372,6.27681
2009-08-02 07:01:07 PDT,416.599,6.27681
2009-08-02 07:01:09 PDT,403.258,6.27681
2009-08-02 07:01:24 PDT,414.996,6.27681
2009-08-02 07:01:49 PDT,403.258,6.27681
2009-08-02 07:01:56 PDT,391.776,6.27681
2009-08-02 07:02:22 PDT,403.049,6.27681
2009-08-02 07:02:36 PDT,414.991,6.27681
2009-08-02 07:02:56 PDT,425.801,6.27681
2009-08-02 07:03:22 PDT,414.991,6.27681
2009-08-02 07:03:42 PDT,425.072,6.27681
2009-08-02 07:03:46 PDT,435.708,6.27681
2009-08-02 07:03:48 PDT,448.694,6.27681
2009-08-02 07:03:59 PDT,459.162,6.27681
2009-08-02 07:04:25 PDT,448.694,6.27681
2009-08-02 07:04:34 PDT,459.915,6.27681
2009-08-02 07:04:45 PDT,473.085,6.27681
2009-08-02 07:04:47 PDT,484.709,6.27681
2009-08-02 07:04:51 PDT,473.074,6.27681
2009-08-02 07:05:06 PDT,482.145,6.27681
2009-08-02 07:05:23 PDT,492.139,6.27681
2009-08-02 07:05:50 PDT,482.145,6.27681
2009-08-02 07:06:11 PDT,473.258,6.27681
2009-08-02 07:06:20 PDT,463.157,6.27681
2009-08-02 07:06:23 PDT,473.814,6.27681
2009-08-02 07:06:30 PDT,481.009,6.27681
2009-08-02 07:06:47 PDT,493.138,6.27681
2009-08-02 07:07:13 PDT,504.6,6.27681
2009-08-02 07:07:15 PDT,490.763,6.27681
2009-08-02 07:07:37 PDT,504.6,6.27681
2009-08-02 07:07:41 PDT,514.982,6.27681
2009-08-02 07:07:57 PDT,535.188,6.27681
2009-08-02 07:08:14 PDT,520.556,6.27681
2009-08-02 07:08:35 PDT,530.679,6.27681
2009-08-02 07:08:51 PDT,540.869,6.27681
2009-08-02 07:08:58 PDT,551.241,6.27681
2009-08-02 07:09:25 PDT,540.869,6.27681
2009-08-02 07:09:52 PDT,551.241,6.27681
2009-08-02 07:09:59 PDT,563.705,6.27681
2009-08-02 07:10:12 PDT,575.154,6.27681
2009-08-02 07:10:14 PDT,587.141,6.27681
2009-08-02 07:10:32 PDT,577.33,6.27681
2009-08-02 07:11:00 PDT,587.141,6.27681
2009-08-02 07:11:18 PDT,595.091,6.27681
2009-08-02 07:11:42 PDT,604.162,6.27681
2009-08-02 07:12:11 PDT,595.091,6.27681
2009-08-02 07:12:20 PDT,603.882,6.27681
2009-08-02 07:12:38 PDT,627.428,6.27681
2009-08-02 07:12:50 PDT,639.459,6.27681
2009-08-02 07:12:51 PDT,648.15,6.27681
2009-08-02 07:13:14 PDT,658.96,6.27681
2009-08-02 07:13:17 PDT,646.945,6.27681
2009-08-02 07:13:44 PDT,658.96,6.27681
2009-08-02 07:13:47 PDT,667.593,6.27681
2009-08-02 07:14:04 PDT,677.588,6.27681
2009-08-02 07:14:16 PDT,690.734,6.27681
2009-08-02 07:14:42 PDT,677.588,6.27681
2009-08-02 07:15:02 PDT,690.929,6.27681
2009-08-02 07:15:22 PDT,702.964,6.27681
2009-08-02 07:15:33 PDT,695.014,6.27681
2009-08-02 07:15:40 PDT,705.669,6.27681
2009-08-02 07:15:52 PDT,716.491,6.27681
2009-08-02 07:16:17 PDT,705.669,6.27681
2009-08-02 07:16:20 PDT,718.774,6.27681
2009-08-02 07:16:22 PDT,730.63,6.27681
2009-08-02 07:16:42 PDT,717.709,6.27681
2009-08-02 07:16:58 PDT,726.599,6.27681
2009-08-02 07:17:12 PDT,730.281,6.27681
2009-08-02 07:17:18 PDT,720.77,6.27681
2009-08-02 07:17:40 PDT,729.841,6.27681
2009-08-02 07:18:00 PDT,718.194,6.27681
2009-08-02 07:18:21 PDT,708.345,6.27681
2009-08-02 07:18:38 PDT,715.997,6.27681
2009-08-02 07:18:48 PDT,706.176,6.27681
2009-08-02 07:19:14 PDT,715.997,6.27681
2009-08-02 07:19:22 PDT,703.763,6.27681
2009-08-02 07:19:44 PDT,714.473,6.27681
2009-08-02 07:19:59 PDT,723.982,6.27681
2009-08-02 07:20:19 PDT,716,6.27681
2009-08-02 07:20:22 PDT,727.891,6.27681
2009-08-02 07:20:30 PDT,737.402,6.27681
2009-08-02 07:20:40 PDT,749.527,6.27681
2009-08-02 07:20:41 PDT,759.949,6.27681
2009-08-02 07:21:08 PDT,749.527,6.27681
2009-08-02 07:21:30 PDT,761.861,6.27681
2009-08-02 07:21:59 PDT,749.527,6.27681
2009-08-02 07:22:02 PDT,764.16,6.27681
2009-08-02 07:22:17 PDT,778.826,6.27681
2009-08-02 07:22:29 PDT,788.184,6.27681
2009-08-02 07:22:39 PDT,801.33,6.27681
2009-08-02 07:22:44 PDT,789.343,6.27681
2009-08-02 07:22:59 PDT,780.653,6.27681
2009-08-02 07:23:09 PDT,791.322,6.27681
2009-08-02 07:23:14 PDT,782.469,6.27681
2009-08-02 07:23:47 PDT,791.322,6.27681
2009-08-02 07:23:52 PDT,799.744,6.27681
2009-08-02 07:24:03 PDT,785.675,6.27681
2009-08-02 07:24:32 PDT,799.744,6.27681
2009-08-02 07:25:02 PDT,775.913,6.27681
2009-08-02 07:25:32 PDT,789.982,6.27681
2009-08-02 07:25:42 PDT,802.902,6.27681
2009-08-02 07:26:00 PDT,795.707,6.27681
2009-08-02 07:26:17 PDT,807.354,6.27681
2009-08-02 07:26:28 PDT,819.587,6.27681
2009-08-02 07:26:52 PDT,830.965,6.27681
2009-08-02 07:27:00 PDT,822.133,6.27681
2009-08-02 07:27:09 PDT,832.66,6.27681
2009-08-02 07:27:16 PDT,843.128,6.27681
2009-08-02 07:27:24 PDT,853.684,6.27681
2009-08-02 07:27:54 PDT,865.422,6.27681
2009-08-02 07:27:58 PDT,875.732,6.27681
2009-08-02 07:28:11 PDT,850.844,6.27681
2009-08-02 07:28:18 PDT,861.266,6.27681
2009-08-02 07:28:21 PDT,871.565,6.27681
2009-08-02 07:28:42 PDT,881.327,6.27681
2009-08-02 07:28:57 PDT,872.341,6.27681
2009-08-02 07:29:24 PDT,883.975,6.27681
2009-08-02 07:29:38 PDT,893.76,6.27681
2009-08-02 07:29:52 PDT,903.426,6.27681
2009-08-02 07:30:03 PDT,894.427,6.27681
2009-08-02 07:30:29 PDT,903.426,6.27681
2009-08-02 07:30:41 PDT,894.793,6.27681
2009-08-02 07:30:54 PDT,886.523,6.27681
2009-08-02 07:31:22 PDT,894.793,6.27681
2009-08-02 07:31:41 PDT,883.744,6.27681
2009-08-02 07:31:44 PDT,870.759,6.27681
2009-08-02 07:32:10 PDT,883.744,6.27681
2009-08-02 07:32:11 PDT,894.562,6.27681
2009-08-02 07:32:21 PDT,884.439,6.27681
2009-08-02 07:32:42 PDT,893.425,6.27681
2009-08-02 07:33:00 PDT,884.355,6.27681
2009-08-02 07:33:29 PDT,893.425,6.27681
2009-08-02 07:33:38 PDT,882.87,6.27681
2009-08-02 07:33:51 PDT,869.95,6.27681
2009-08-02 07:33:53 PDT,859.655,6.27681
2009-08-02 07:34:12 PDT,847.421,6.27681
2009-08-02 07:34:40 PDT,845.559,6.27681
2009-08-02 07:34:43 PDT,835.749,6.27681
2009-08-02 07:34:48 PDT,847.735,6.27681
2009-08-02 07:35:13 PDT,835.749,6.27681
2009-08-02 07:35:34 PDT,844.82,6.27681
2009-08-02 07:36:03 PDT,835.749,6.27681
2009-08-02 07:36:06 PDT,823.893,6.27681
2009-08-02 07:36:09 PDT,811.429,6.27681
2009-08-02 07:36:16 PDT,802.54,6.27681
2009-08-02 07:36:32 PDT,793.749,6.27681
2009-08-02 07:36:33 PDT,783.366,6.27681
2009-08-02 07:36:44 PDT,792.253,6.27681
2009-08-02 07:37:11 PDT,802.101,6.27681
2009-08-02 07:37:32 PDT,809.297,6.27681
2009-08-02 07:37:57 PDT,802.101,6.27681
2009-08-02 07:38:11 PDT,810.051,6.27681
2009-08-02 07:38:38 PDT,802.101,6.27681
2009-08-02 07:38:54 PDT,793.031,6.27681
2009-08-02 07:39:21 PDT,804.4,6.27681
2009-08-02 07:39:45 PDT,818.026,6.27681
2009-08-02 07:40:14 PDT,792.176,6.27681
2009-08-02 07:40:39 PDT,814.286,6.27681
2009-08-02 07:41:04 PDT,802.299,6.27681
2009-08-02 07:41:25 PDT,812.401,6.27681
2009-08-02 07:41:36 PDT,803.514,6.27681
2009-08-02 07:42:05 PDT,812.401,6.27681
2009-08-02 07:42:35 PDT,803.514,6.27681
2009-08-02 07:42:37 PDT,789.678,6.27681
2009-08-02 07:42:47 PDT,777.497,6.27681
2009-08-02 07:42:49 PDT,788.32,6.27681
2009-08-02 07:42:54 PDT,773.412,6.27681
2009-08-02 07:43:22 PDT,762.139,6.27681
2009-08-02 07:43:55 PDT,773.412,6.27681
2009-08-02 07:44:27 PDT,785.541,6.27681
2009-08-02 07:44:54 PDT,775.169,6.27681
2009-08-02 07:45:21 PDT,785.541,6.27681
2009-08-02 07:45:23 PDT,794.174,6.27681
2009-08-02 07:45:27 PDT,803.245,6.27681
2009-08-02 07:45:59 PDT,794.174,6.27681
2009-08-02 07:46:06 PDT,783.465,6.27681
2009-08-02 07:46:10 PDT,772.452,6.27681
2009-08-02 07:46:13 PDT,762.329,6.27681
2009-08-02 07:46:25 PDT,753.637,6.27681
2009-08-02 07:46:30 PDT,765.624,6.27681
2009-08-02 07:46:33 PDT,754.512,6.27681
2009-08-02 07:46:43 PDT,766.736,6.27681
2009-08-02 07:46:46 PDT,777.031,6.27681
2009-08-02 07:46:48 PDT,790.657,6.27681
2009-08-02 07:46:59 PDT,779.384,6.27681
2009-08-02 07:47:08 PDT,794.291,6.27681
2009-08-02 07:47:18 PDT,783.07,6.27681
2009-08-02 07:47:39 PDT,791.96,6.27681
2009-08-02 07:48:02 PDT,783.07,6.27681
2009-08-02 07:48:09 PDT,772.416,6.27681
2009-08-02 07:48:21 PDT,760.802,6.27681
2009-08-02 07:48:24 PDT,769.493,6.27681
2009-08-02 07:48:49 PDT,760.266,6.27681
2009-08-02 07:49:13 PDT,769.493,6.27681
2009-08-02 07:49:24 PDT,759.982,6.27681
2009-08-02 07:49:32 PDT,752.996,6.27681
2009-08-02 07:49:49 PDT,743.487,6.27681
2009-08-02 07:50:19 PDT,752.996,6.27681
2009-08-02 07:50:37 PDT,743.001,6.27681
2009-08-02 07:50:44 PDT,731.632,6.27681
2009-08-02 07:51:13 PDT,743.001,6.27681
2009-08-02 07:51:27 PDT,756.342,6.27681
2009-08-02 07:51:30 PDT,764.325,6.27681
2009-08-02 07:51:42 PDT,772.275,6.27681
2009-08-02 07:52:03 PDT,760.211,6.27681
2009-08-02 07:52:32 PDT,772.275,6.27681
2009-08-02 07:52:34 PDT,784.609,6.27681
2009-08-02 07:52:44 PDT,772.48,6.27681
2009-08-02 07:53:15 PDT,784.609,6.27681
2009-08-02 07:53:47 PDT,772.48,6.27681
2009-08-02 07:54:01 PDT,766.646,6.27681
2009-08-02 07:54:30 PDT,749.123,6.27681
2009-08-02 07:54:31 PDT,756.318,6.27681
2009-08-02 07:54:56 PDT,749.123,6.27681
2009-08-02 07:55:14 PDT,738.898,6.27681
2009-08-02 07:55:43 PDT,749.123,6.27681
2009-08-02 07:55:55 PDT,737.087,6.27681
2009-08-02 07:56:06 PDT,728.818,6.27681
2009-08-02 07:56:12 PDT,743.484,6.27681
2009-08-02 07:56:27 PDT,731.542,6.27681
2009-08-02 07:56:47 PDT,722.556,6.27681
2009-08-02 07:56:56 PDT,711.899,6.27681
2009-08-02 07:57:18 PDT,718.885,6.27681
2009-08-02 07:57:42 PDT,711.899,6.27681
2009-08-02 07:57:53 PDT,701.818,6.27681
2009-08-02 07:58:23 PDT,711.899,6.27681
2009-08-02 07:58:47 PDT,703.477,6.27681
2009-08-02 07:59:15 PDT,711.899,6.27681
2009-08-02 07:59:44 PDT,703.477,6.27681
2009-08-02 07:59:48 PDT,717.313,6.27681
2009-08-02 07:59:52 PDT,705.852,6.27681
2009-08-02 07:59:54 PDT,691.22,6.27681
2009-08-02 08:00:00 PDT,702.539,8.54344
2009-08-02 08:00:13 PDT,713.87,8.54344
2009-08-02 08:00:45 PDT,702.539,8.54344
2009-08-02 08:00:58 PDT,715.125,8.54344
2009-08-02 08:01:01 PDT,725.609,8.54344
2009-08-02 08:01:22 PDT,738.656,8.54344
2009-08-02 08:01:33 PDT,750.315,8.54344
2009-08-02 08:02:00 PDT,738.656,8.54344
2009-08-02 08:02:27 PDT,750.315,8.54344
2009-08-02 08:02:54 PDT,738.656,8.54344
2009-08-02 08:02:56 PDT,749.314,8.54344
2009-08-02 08:03:26 PDT,737.181,8.54344
2009-08-02 08:03:40 PDT,751.415,8.54344
2009-08-02 08:03:45 PDT,739.677,8.54344
2009-08-02 08:03:47 PDT,746.943,8.54344
2009-08-02 08:03:54 PDT,757.704,8.54344
2009-08-02 08:03:58 PDT,767.926,8.54344
2009-08-02 08:04:27 PDT,757.704,8.54344
2009-08-02 08:04:33 PDT,766.864,8.54344
2009-08-02 08:05:02 PDT,757.704,8.54344
2009-08-02 08:05:28 PDT,768.861,8.54344
2009-08-02 08:05:52 PDT,760.833,8.54344
2009-08-02 08:06:02 PDT,750.232,8.54344
2009-08-02 08:06:14 PDT,760.99,8.54344
2009-08-02 08:06:19 PDT,751.046,8.54344
2009-08-02 08:06:42 PDT,760.649,8.54344
2009-08-02 08:07:07 PDT,760.953,8.54344
2009-08-02 08:07:26 PDT,751.035,8.54344
2009-08-02 08:07:34 PDT,760.195,8.54344
2009-08-02 08:07:39 PDT,749.454,8.54344
2009-08-02 08:08:10 PDT,760.195,8.54344
2009-08-02 08:08:29 PDT,772.167,8.54344
2009-08-02 08:08:50 PDT,756.201,8.54344
2009-08-02 08:09:19 PDT,772.167,8.54344
2009-08-02 08:09:21 PDT,784.414,8.54344
2009-08-02 08:09:53 PDT,779.222,8.54344
2009-08-02 08:10:17 PDT,772.167,8.54344
2009-08-02 08:10:31 PDT,772.577,8.54344
2009-08-02 08:11:01 PDT,761.357,8.54344
2009-08-02 08:11:17 PDT,770.333,8.54344
2009-08-02 08:11:30 PDT,758.772,8.54344
2009-08-02 08:11:33 PDT,748.201,8.54344
2009-08-02 08:11:59 PDT,758.772,8.54344
2009-08-02 08:12:02 PDT,781.735,8.54344
2009-08-02 08:12:18 PDT,801.43,8.54344
2009-08-02 08:12:43 PDT,791.827,8.54344
2009-08-02 08:13:03 PDT,800.604,8.54344
2009-08-02 08:13:20 PDT,812.331,8.54344
2009-08-02 08:13:35 PDT,823.715,8.54344
2009-08-02 08:13:53 PDT,811.566,8.54344
2009-08-02 08:14:11 PDT,797.359,8.54344
2009-08-02 08:14:20 PDT,807.304,8.54344
2009-08-02 08:14:51 PDT,797.359,8.54344
2009-08-02 08:15:22 PDT,807.304,8.54344
2009-08-02 08:15:35 PDT,818.118,8.54344
2009-08-02 08:15:45 PDT,806.11,8.54344
2009-08-02 08:15:46 PDT,814.987,8.54344
2009-08-02 08:16:10 PDT,827.235,8.54344
2009-08-02 08:16:42 PDT,814.987,8.54344
