# file...... theat_collector.csv
# date...... Tue Jul 28 10:49:09 2009
# user...... D3K077
# host...... (null)
# group..... class=lights
# trigger... (none)
# interval.. 3600
# limit..... 768
# property.. timestamp,sum(energy_meter.real),avg(energy_meter.real)
2001-01-22 21:00:00 PST,0.872591,0.436296
2001-01-22 22:00:00 PST,1.06905,0.534523
2001-01-22 23:00:00 PST,1.06905,0.534523
2001-01-23 00:00:00 PST,0.0249658,0.0124829
2001-01-23 01:00:00 PST,0.0242386,0.0121193
2001-01-23 02:00:00 PST,0.43169,0.215845
2001-01-23 03:00:00 PST,0.872591,0.436296
2001-01-23 04:00:00 PST,0.0191572,0.00957859
2001-01-23 05:00:00 PST,0.0252082,0.0126041
2001-01-23 06:00:00 PST,0.024481,0.0122405
2001-01-23 07:00:00 PST,0.549248,0.274624
2001-01-23 08:00:00 PST,0.872591,0.436296
2001-01-23 09:00:00 PST,0.872591,0.436296
2001-01-23 10:00:00 PST,1.06905,0.534523
2001-01-23 11:00:00 PST,1.06905,0.534523
2001-01-23 12:00:00 PST,1.06905,0.534523
2001-01-23 13:00:00 PST,0.872591,0.436296
2001-01-23 14:00:00 PST,0.872591,0.436296
2001-01-23 15:00:00 PST,0.872591,0.436296
2001-01-23 16:00:00 PST,0.872591,0.436296
2001-01-23 17:00:00 PST,0.872591,0.436296
2001-01-23 18:00:00 PST,0.872591,0.436296
2001-01-23 19:00:00 PST,0.872591,0.436296
2001-01-23 20:00:00 PST,0.872591,0.436296
2001-01-23 21:00:00 PST,0.872591,0.436296
2001-01-23 22:00:00 PST,1.06905,0.534523
2001-01-23 23:00:00 PST,1.06905,0.534523
2001-01-24 00:00:00 PST,0.0247234,0.0123617
2001-01-24 01:00:00 PST,0.0239963,0.0119981
2001-01-24 02:00:00 PST,0.240447,0.120224
2001-01-24 03:00:00 PST,0.872591,0.436296
2001-01-24 04:00:00 PST,0.676136,0.338068
2001-01-24 05:00:00 PST,0.0242386,0.0121193
2001-01-24 06:00:00 PST,0.429266,0.214633
2001-01-24 07:00:00 PST,0.872591,0.436296
2001-01-24 08:00:00 PST,0.872591,0.436296
2001-01-24 09:00:00 PST,0.872591,0.436296
2001-01-24 10:00:00 PST,1.06905,0.534523
2001-01-24 11:00:00 PST,1.06905,0.534523
2001-01-24 12:00:00 PST,1.06905,0.534523
2001-01-24 13:00:00 PST,0.872591,0.436296
2001-01-24 14:00:00 PST,0.872591,0.436296
2001-01-24 15:00:00 PST,0.872591,0.436296
2001-01-24 16:00:00 PST,0.872591,0.436296
2001-01-24 17:00:00 PST,0.872591,0.436296
2001-01-24 18:00:00 PST,0.872591,0.436296
2001-01-24 19:00:00 PST,0.872591,0.436296
2001-01-24 20:00:00 PST,0.872591,0.436296
2001-01-24 21:00:00 PST,0.872591,0.436296
2001-01-24 22:00:00 PST,1.06905,0.534523
2001-01-24 23:00:00 PST,1.06905,0.534523
2001-01-25 00:00:00 PST,0.0242386,0.0121193
2001-01-25 01:00:00 PST,0.438962,0.219481
2001-01-25 02:00:00 PST,0.872591,0.436296
2001-01-25 03:00:00 PST,0.872591,0.436296
2001-01-25 04:00:00 PST,0.0191572,0.00957859
2001-01-25 05:00:00 PST,0.0252082,0.0126041
2001-01-25 06:00:00 PST,0.024481,0.0122405
2001-01-25 07:00:00 PST,0.536159,0.268079
2001-01-25 08:00:00 PST,0.872591,0.436296
2001-01-25 09:00:00 PST,0.872591,0.436296
2001-01-25 10:00:00 PST,1.06905,0.534523
2001-01-25 11:00:00 PST,1.06905,0.534523
2001-01-25 12:00:00 PST,1.06905,0.534523
2001-01-25 13:00:00 PST,0.872591,0.436296
2001-01-25 14:00:00 PST,0.872591,0.436296
2001-01-25 15:00:00 PST,0.872591,0.436296
2001-01-25 16:00:00 PST,0.872591,0.436296
2001-01-25 17:00:00 PST,0.872591,0.436296
2001-01-25 18:00:00 PST,0.872591,0.436296
2001-01-25 19:00:00 PST,0.872591,0.436296
2001-01-25 20:00:00 PST,0.872591,0.436296
2001-01-25 21:00:00 PST,0.872591,0.436296
2001-01-25 22:00:00 PST,1.06905,0.534523
2001-01-25 23:00:00 PST,1.06905,0.534523
2001-01-26 00:00:00 PST,0.0247234,0.0123617
2001-01-26 01:00:00 PST,0.685711,0.342856
2001-01-26 02:00:00 PST,0.0191572,0.00957859
2001-01-26 03:00:00 PST,0.0195328,0.00976641
2001-01-26 04:00:00 PST,0.0195328,0.00976641
2001-01-26 05:00:00 PST,0.0252082,0.0126041
2001-01-26 06:00:00 PST,0.024481,0.0122405
2001-01-26 07:00:00 PST,0.535189,0.267595
2001-01-26 08:00:00 PST,0.872591,0.436296
2001-01-26 09:00:00 PST,0.872591,0.436296
2001-01-26 10:00:00 PST,1.06905,0.534523
2001-01-26 11:00:00 PST,1.06905,0.534523
2001-01-26 12:00:00 PST,1.06905,0.534523
2001-01-26 13:00:00 PST,0.872591,0.436296
2001-01-26 14:00:00 PST,0.872591,0.436296
2001-01-26 15:00:00 PST,0.872591,0.436296
2001-01-26 16:00:00 PST,0.872591,0.436296
2001-01-26 17:00:00 PST,0.872591,0.436296
2001-01-26 18:00:00 PST,0.872591,0.436296
2001-01-26 19:00:00 PST,0.872591,0.436296
2001-01-26 20:00:00 PST,0.872591,0.436296
2001-01-26 21:00:00 PST,0.872591,0.436296
2001-01-26 22:00:00 PST,1.06905,0.534523
2001-01-26 23:00:00 PST,1.06905,0.534523
2001-01-27 00:00:00 PST,0.0247234,0.0123617
2001-01-27 01:00:00 PST,0.684984,0.342492
2001-01-27 02:00:00 PST,0.0191572,0.00957859
2001-01-27 03:00:00 PST,0.0195328,0.00976641
2001-01-27 04:00:00 PST,0.0195328,0.00976641
2001-01-27 05:00:00 PST,0.0252082,0.0126041
2001-01-27 06:00:00 PST,0.024481,0.0122405
2001-01-27 07:00:00 PST,0.529372,0.264686
2001-01-27 08:00:00 PST,0.872591,0.436296
2001-01-27 09:00:00 PST,0.872591,0.436296
2001-01-27 10:00:00 PST,1.06905,0.534523
2001-01-27 11:00:00 PST,1.06905,0.534523
2001-01-27 12:00:00 PST,1.06905,0.534523
2001-01-27 13:00:00 PST,0.872591,0.436296
2001-01-27 14:00:00 PST,0.872591,0.436296
2001-01-27 15:00:00 PST,0.872591,0.436296
2001-01-27 16:00:00 PST,0.872591,0.436296
2001-01-27 17:00:00 PST,0.872591,0.436296
2001-01-27 18:00:00 PST,0.872591,0.436296
2001-01-27 19:00:00 PST,0.872591,0.436296
2001-01-27 20:00:00 PST,0.872591,0.436296
2001-01-27 21:00:00 PST,0.872591,0.436296
2001-01-27 22:00:00 PST,1.06905,0.534523
2001-01-27 23:00:00 PST,1.06905,0.534523
2001-01-28 00:00:00 PST,0.0247234,0.0123617
2001-01-28 01:00:00 PST,0.675773,0.337887
2001-01-28 02:00:00 PST,0.0189694,0.00948469
2001-01-28 03:00:00 PST,0.019345,0.0096725
2001-01-28 04:00:00 PST,0.019345,0.0096725
2001-01-28 05:00:00 PST,0.0249658,0.0124829
2001-01-28 06:00:00 PST,0.0239963,0.0119981
2001-01-28 07:00:00 PST,0.34734,0.17367
2001-01-28 08:00:00 PST,0.872591,0.436296
2001-01-28 09:00:00 PST,0.872591,0.436296
2001-01-28 10:00:00 PST,1.06905,0.534523
2001-01-28 11:00:00 PST,1.06905,0.534523
2001-01-28 12:00:00 PST,1.06905,0.534523
2001-01-28 13:00:00 PST,0.872591,0.436296
2001-01-28 14:00:00 PST,0.872591,0.436296
2001-01-28 15:00:00 PST,0.872591,0.436296
2001-01-28 16:00:00 PST,0.872591,0.436296
2001-01-28 17:00:00 PST,0.872591,0.436296
2001-01-28 18:00:00 PST,0.872591,0.436296
2001-01-28 19:00:00 PST,0.872591,0.436296
2001-01-28 20:00:00 PST,0.872591,0.436296
2001-01-28 21:00:00 PST,0.872591,0.436296
2001-01-28 22:00:00 PST,1.06905,0.534523
2001-01-28 23:00:00 PST,1.06905,0.534523
2001-01-29 00:00:00 PST,0.0239963,0.0119981
2001-01-29 01:00:00 PST,0.0465382,0.0232691
2001-01-29 02:00:00 PST,0.872591,0.436296
2001-01-29 03:00:00 PST,0.872591,0.436296
2001-01-29 04:00:00 PST,0.676136,0.338068
2001-01-29 05:00:00 PST,0.676136,0.338068
2001-01-29 06:00:00 PST,0.676136,0.338068
2001-01-29 07:00:00 PST,0.872591,0.436296
2001-01-29 08:00:00 PST,0.872591,0.436296
2001-01-29 09:00:00 PST,0.872591,0.436296
2001-01-29 10:00:00 PST,1.06905,0.534523
2001-01-29 11:00:00 PST,1.06905,0.534523
2001-01-29 12:00:00 PST,1.06905,0.534523
2001-01-29 13:00:00 PST,0.872591,0.436296
2001-01-29 14:00:00 PST,0.872591,0.436296
2001-01-29 15:00:00 PST,0.872591,0.436296
2001-01-29 16:00:00 PST,0.872591,0.436296
2001-01-29 17:00:00 PST,0.872591,0.436296
2001-01-29 18:00:00 PST,0.872591,0.436296
2001-01-29 19:00:00 PST,0.872591,0.436296
2001-01-29 20:00:00 PST,0.872591,0.436296
2001-01-29 21:00:00 PST,0.872591,0.436296
2001-01-29 22:00:00 PST,1.06905,0.534523
2001-01-29 23:00:00 PST,1.06905,0.534523
2001-01-30 00:00:00 PST,0.0247234,0.0123617
2001-01-30 01:00:00 PST,0.0239963,0.0119981
2001-01-30 02:00:00 PST,0.173791,0.0868955
2001-01-30 03:00:00 PST,0.872591,0.436296
2001-01-30 04:00:00 PST,0.676136,0.338068
2001-01-30 05:00:00 PST,0.676136,0.338068
2001-01-30 06:00:00 PST,0.676136,0.338068
2001-01-30 07:00:00 PST,0.872591,0.436296
2001-01-30 08:00:00 PST,0.872591,0.436296
2001-01-30 09:00:00 PST,0.872591,0.436296
2001-01-30 10:00:00 PST,1.06905,0.534523
2001-01-30 11:00:00 PST,1.06905,0.534523
2001-01-30 12:00:00 PST,1.06905,0.534523
2001-01-30 13:00:00 PST,0.872591,0.436296
2001-01-30 14:00:00 PST,0.872591,0.436296
2001-01-30 15:00:00 PST,0.872591,0.436296
2001-01-30 16:00:00 PST,0.872591,0.436296
2001-01-30 17:00:00 PST,0.872591,0.436296
2001-01-30 18:00:00 PST,0.872591,0.436296
2001-01-30 19:00:00 PST,0.872591,0.436296
2001-01-30 20:00:00 PST,0.872591,0.436296
2001-01-30 21:00:00 PST,0.872591,0.436296
2001-01-30 22:00:00 PST,1.06905,0.534523
2001-01-30 23:00:00 PST,1.06905,0.534523
2001-01-31 00:00:00 PST,0.0252082,0.0126041
2001-01-31 01:00:00 PST,0.024481,0.0122405
2001-01-31 02:00:00 PST,0.0185937,0.00929687
2001-01-31 03:00:00 PST,0.307078,0.153539
2001-01-31 04:00:00 PST,0.676136,0.338068
2001-01-31 05:00:00 PST,0.024481,0.0122405
2001-01-31 06:00:00 PST,0.569123,0.284562
2001-01-31 07:00:00 PST,0.872591,0.436296
2001-01-31 08:00:00 PST,0.872591,0.436296
2001-01-31 09:00:00 PST,0.872591,0.436296
2001-01-31 10:00:00 PST,1.06905,0.534523
2001-01-31 11:00:00 PST,1.06905,0.534523
2001-01-31 12:00:00 PST,1.06905,0.534523
2001-01-31 13:00:00 PST,0.872591,0.436296
2001-01-31 14:00:00 PST,0.872591,0.436296
2001-01-31 15:00:00 PST,0.872591,0.436296
2001-01-31 16:00:00 PST,0.872591,0.436296
2001-01-31 17:00:00 PST,0.872591,0.436296
2001-01-31 18:00:00 PST,0.872591,0.436296
2001-01-31 19:00:00 PST,0.872591,0.436296
2001-01-31 20:00:00 PST,0.872591,0.436296
2001-01-31 21:00:00 PST,0.872591,0.436296
2001-01-31 22:00:00 PST,1.06905,0.534523
2001-01-31 23:00:00 PST,1.06905,0.534523
2001-02-01 00:00:00 PST,0.0247234,0.0123617
2001-02-01 01:00:00 PST,0.69977,0.349885
2001-02-01 02:00:00 PST,0.0187816,0.00939078
2001-02-01 03:00:00 PST,0.418641,0.20932
2001-02-01 04:00:00 PST,0.0187816,0.00939078
2001-02-01 05:00:00 PST,0.0242386,0.0121193
2001-02-01 06:00:00 PST,0.390242,0.195121
2001-02-01 07:00:00 PST,0.872591,0.436296
2001-02-01 08:00:00 PST,0.872591,0.436296
2001-02-01 09:00:00 PST,0.872591,0.436296
2001-02-01 10:00:00 PST,1.06905,0.534523
2001-02-01 11:00:00 PST,1.06905,0.534523
2001-02-01 12:00:00 PST,1.06905,0.534523
2001-02-01 13:00:00 PST,0.872591,0.436296
2001-02-01 14:00:00 PST,0.872591,0.436296
2001-02-01 15:00:00 PST,0.872591,0.436296
2001-02-01 16:00:00 PST,0.872591,0.436296
2001-02-01 17:00:00 PST,0.872591,0.436296
2001-02-01 18:00:00 PST,0.872591,0.436296
2001-02-01 19:00:00 PST,0.872591,0.436296
2001-02-01 20:00:00 PST,0.872591,0.436296
2001-02-01 21:00:00 PST,0.872591,0.436296
2001-02-01 22:00:00 PST,1.06905,0.534523
2001-02-01 23:00:00 PST,1.06905,0.534523
2001-02-02 00:00:00 PST,1.06905,0.534523
2001-02-02 01:00:00 PST,0.872591,0.436296
# end of tape
