# file...... voltage_data.csv
# date...... Wed Sep 14 09:17:52 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,substation_reg:tap_A, substation_meter:measured_voltage_A, feeder_meter:measured_voltage_A, branch_1_meter_1:measured_voltage_A, branch_1_meter_2:measured_voltage_A, branch_1_meter_3:measured_voltage_A, b1m1_house_meter:voltage_1, b1m2_house_meter:voltage_1, b1m3_house_meter:voltage_1
2009-08-08 10:04:10 PDT,7,+7215.99-0.000405717d,+7546.13-0.000405608d,+7490.71-0.363901d,+7474.67-0.4718d,+7430.63-0.726952d,+128.911-0.47414d,+128.73-0.504535d,+127.877-0.850938d
2009-08-08 10:04:15 PDT,6,+7215.99-0.000404869d,+7497.13-0.000404759d,+7441.51-0.367332d,+7425.42-0.476215d,+7381.22-0.733832d,+128.064-0.478697d,+127.882-0.50921d,+127.026-0.859059d
2009-08-08 10:04:20 PDT,6,+7215.99-0.000349053d,+7497.13-0.000349048d,+7456.51-0.301627d,+7440.35-0.410679d,+7395.95-0.668976d,+128.399-0.359135d,+128.139-0.443595d,+127.279-0.794393d
2009-08-08 10:04:25 PDT,6,+7215.99-0.000349052d,+7497.13-0.000349046d,+7456.51-0.301625d,+7440.35-0.410677d,+7395.95-0.668973d,+128.399-0.359131d,+128.139-0.443592d,+127.279-0.794391d
2009-08-08 10:04:30 PDT,5,+7215.99-0.000348371d,+7448.76-0.000348365d,+7408-0.304399d,+7391.79-0.414437d,+7347.23-0.675201d,+127.564-0.362484d,+127.303-0.447611d,+126.44-0.801862d
2009-08-08 10:04:35 PDT,5,+7215.99-0.00034837d,+7448.76-0.000348364d,+7408-0.304396d,+7391.79-0.414434d,+7347.23-0.675198d,+127.564-0.36248d,+127.303-0.447609d,+126.44-0.801859d
2009-08-08 10:04:40 PDT,5,+7215.99-0.000348368d,+7448.76-0.000348362d,+7408-0.304394d,+7391.79-0.414432d,+7347.23-0.675195d,+127.564-0.362476d,+127.303-0.447606d,+126.44-0.801856d
2009-08-08 10:04:45 PDT,4,+7215.99-0.000347701d,+7401.02-0.000347694d,+7360.11-0.307186d,+7343.85-0.418216d,+7299.13-0.681465d,+126.739-0.36585d,+126.477-0.451651d,+125.611-0.809378d
2009-08-08 10:04:50 PDT,4,+7215.99-0.000347699d,+7401.02-0.000347693d,+7360.11-0.307183d,+7343.85-0.418213d,+7299.13-0.681462d,+126.739-0.365846d,+126.477-0.451649d,+125.611-0.809375d
2009-08-08 10:04:55 PDT,4,+7215.99-0.000347698d,+7401.02-0.000347691d,+7360.11-0.30718d,+7343.85-0.418211d,+7299.13-0.681459d,+126.739-0.365842d,+126.477-0.451646d,+125.611-0.809373d
2009-08-08 10:05:00 PDT,3,+7215.99-0.00034701d,+7353.88-0.000347003d,+7312.84-0.309908d,+7296.52-0.421949d,+7251.64-0.687733d,+125.925-0.369091d,+125.662-0.455646d,+124.792-0.816925d
2009-08-08 10:05:05 PDT,3,+7215.99-0.000347009d,+7353.88-0.000347002d,+7312.84-0.309908d,+7296.52-0.421948d,+7251.64-0.687732d,+125.925-0.36909d,+125.662-0.455646d,+124.792-0.816925d
2009-08-08 10:05:10 PDT,3,+7216-0.000254815d,+7353.88-0.00025499d,+7338.21-0.1982d,+7334.52-0.253786d,+7327.43-0.348429d,+126.362-0.257064d,+126.316-0.287272d,+126.197-0.386135d
2009-08-08 10:05:15 PDT,2,+7216-0.000254413d,+7307.34-0.000254589d,+7291.62-0.199902d,+7287.93-0.25592d,+7280.82-0.351327d,+125.559-0.259349d,+125.514-0.289666d,+125.395-0.389354d
2009-08-08 10:05:20 PDT,2,+7216-0.000254411d,+7307.34-0.000254587d,+7291.62-0.1999d,+7287.93-0.255917d,+7280.82-0.351324d,+125.559-0.259344d,+125.514-0.289663d,+125.395-0.389352d
2009-08-08 10:05:25 PDT,2,+7216-0.000254409d,+7307.34-0.000254586d,+7291.62-0.199897d,+7287.93-0.255915d,+7280.82-0.351322d,+125.559-0.25934d,+125.514-0.28966d,+125.395-0.389349d
2009-08-08 10:05:30 PDT,1,+7216-0.000254015d,+7261.38-0.000254192d,+7245.62-0.201611d,+7241.92-0.258063d,+7234.8-0.354238d,+124.767-0.261639d,+124.722-0.292069d,+124.602-0.392589d
2009-08-08 10:05:35 PDT,1,+7215.99-0.000353672d,+7261.37-0.000353849d,+7245.61-0.201708d,+7241.91-0.25816d,+7234.79-0.354335d,+124.767-0.261735d,+124.721-0.292166d,+124.602-0.392686d
2009-08-08 10:05:40 PDT,1,+7215.99-0.00035367d,+7261.37-0.000353847d,+7245.61-0.201705d,+7241.91-0.258157d,+7234.79-0.354333d,+124.767-0.261731d,+124.721-0.292164d,+124.602-0.392684d
2009-08-08 10:05:45 PDT,0,+7215.99-0.000353282d,+7215.99-0.000353461d,+7200.18-0.203429d,+7196.48-0.260319d,+7189.34-0.357267d,+123.984-0.264044d,+123.939-0.294588d,+123.819-0.395944d
2009-08-08 10:05:50 PDT,0,+7215.99-0.000353281d,+7215.99-0.00035346d,+7200.18-0.203427d,+7196.48-0.260316d,+7189.34-0.357264d,+123.984-0.26404d,+123.939-0.294585d,+123.819-0.395942d
2009-08-08 10:05:55 PDT,0,+7215.99-0.000353279d,+7215.99-0.000353458d,+7200.18-0.203424d,+7196.48-0.260313d,+7189.34-0.357262d,+123.984-0.264036d,+123.939-0.294582d,+123.819-0.395939d
2009-08-08 10:06:00 PDT,-1,+7215.99-0.000352867d,+7171.17-0.000353047d,+7155.33-0.205049d,+7151.62-0.262379d,+7144.47-0.360105d,+123.212-0.266186d,+123.166-0.296911d,+123.046-0.39911d
2009-08-08 10:06:05 PDT,-1,+7215.99-0.000352867d,+7171.17-0.000353047d,+7155.33-0.205049d,+7151.62-0.262378d,+7144.47-0.360104d,+123.212-0.266185d,+123.166-0.296911d,+123.046-0.399109d
2009-08-08 10:06:10 PDT,-1,+7215.99-0.000352865d,+7171.17-0.000353045d,+7155.33-0.205046d,+7151.62-0.262375d,+7144.47-0.360102d,+123.212-0.26618d,+123.166-0.296908d,+123.046-0.399107d
2009-08-08 10:06:15 PDT,-1,+7215.99-0.000352863d,+7171.17-0.000353044d,+7155.33-0.205043d,+7151.62-0.262373d,+7144.47-0.360099d,+123.212-0.266176d,+123.166-0.296906d,+123.046-0.399104d
2009-08-08 10:06:20 PDT,-1,+7215.99-0.000352862d,+7171.17-0.000353042d,+7155.33-0.205041d,+7151.62-0.26237d,+7144.47-0.360096d,+123.212-0.266172d,+123.166-0.296903d,+123.046-0.399101d
2009-08-08 10:06:25 PDT,-1,+7215.99-0.00035286d,+7171.17-0.00035304d,+7155.33-0.205038d,+7151.62-0.262367d,+7144.47-0.360094d,+123.212-0.266167d,+123.166-0.2969d,+123.046-0.399098d
2009-08-08 10:06:30 PDT,-1,+7215.99-0.000352859d,+7171.17-0.000353039d,+7155.33-0.205035d,+7151.62-0.262365d,+7144.47-0.360091d,+123.212-0.266163d,+123.166-0.296897d,+123.046-0.399096d
2009-08-08 10:06:35 PDT,-1,+7215.99-0.000352857d,+7171.17-0.000353037d,+7155.33-0.205033d,+7151.63-0.262362d,+7144.47-0.360088d,+123.212-0.266159d,+123.166-0.296895d,+123.046-0.399093d
2009-08-08 10:06:40 PDT,-1,+7215.99-0.000428592d,+7171.17-0.000428772d,+7155.33-0.205106d,+7151.62-0.262435d,+7144.47-0.360162d,+123.212-0.26623d,+123.166-0.296968d,+123.046-0.399166d
2009-08-08 10:06:45 PDT,-1,+7215.98-0.00048395d,+7171.16-0.000484019d,+7139.83-0.276336d,+7136.12-0.33382d,+7128.96-0.431818d,+122.865-0.394976d,+122.9-0.368445d,+122.779-0.470938d
2009-08-08 10:06:50 PDT,-1,+7215.98-0.000483949d,+7171.16-0.000484018d,+7139.83-0.276334d,+7136.12-0.333817d,+7128.96-0.431816d,+122.865-0.394972d,+122.9-0.368442d,+122.779-0.470935d
2009-08-08 10:06:55 PDT,-1,+7215.98-0.000483947d,+7171.16-0.000484016d,+7139.83-0.276331d,+7136.12-0.333814d,+7128.96-0.431813d,+122.865-0.394967d,+122.9-0.36844d,+122.779-0.470933d
2009-08-08 10:07:00 PDT,-1,+7215.98-0.00048394d,+7171.16-0.000484009d,+7139.85-0.276233d,+7136.13-0.333716d,+7128.97-0.431715d,+122.866-0.39481d,+122.9-0.368341d,+122.779-0.470834d
2009-08-08 10:07:05 PDT,-1,+7215.98-0.00048394d,+7171.16-0.000484009d,+7139.85-0.276233d,+7136.13-0.333716d,+7128.97-0.431714d,+122.866-0.394809d,+122.9-0.368341d,+122.779-0.470834d
2009-08-08 10:07:10 PDT,-1,+7215.98-0.000483938d,+7171.16-0.000484007d,+7139.85-0.27623d,+7136.14-0.333713d,+7128.98-0.431711d,+122.866-0.394805d,+122.9-0.368338d,+122.779-0.470831d
2009-08-08 10:07:15 PDT,-1,+7215.98-0.000484612d,+7171.16-0.000484681d,+7139.85-0.276228d,+7136.14-0.333711d,+7128.98-0.431709d,+122.866-0.394801d,+122.9-0.368336d,+122.779-0.470829d
2009-08-08 10:07:20 PDT,-1,+7215.98-0.000484611d,+7171.16-0.00048468d,+7139.85-0.276225d,+7136.14-0.333708d,+7128.98-0.431707d,+122.866-0.394797d,+122.9-0.368334d,+122.779-0.470826d
2009-08-08 10:07:25 PDT,-1,+7215.98-0.000484609d,+7171.16-0.000484678d,+7139.85-0.276223d,+7136.14-0.333706d,+7128.98-0.431704d,+122.866-0.394793d,+122.9-0.368331d,+122.779-0.470824d
2009-08-08 10:07:30 PDT,-1,+7215.98-0.000484608d,+7171.16-0.000484677d,+7139.85-0.27622d,+7136.14-0.333703d,+7128.98-0.431701d,+122.866-0.394788d,+122.9-0.368328d,+122.779-0.470821d
2009-08-08 10:07:35 PDT,-1,+7215.99-0.00041602d,+7171.17-0.000416089d,+7139.85-0.276148d,+7136.14-0.333632d,+7128.98-0.43163d,+122.866-0.394715d,+122.9-0.368257d,+122.779-0.470749d
2009-08-08 10:07:40 PDT,-1,+7215.99-0.000416018d,+7171.17-0.000416087d,+7139.85-0.276146d,+7136.14-0.333629d,+7128.98-0.431627d,+122.866-0.394711d,+122.9-0.368254d,+122.779-0.470747d
2009-08-08 10:07:45 PDT,-1,+7215.99-0.000416017d,+7171.17-0.000416086d,+7139.85-0.276143d,+7136.14-0.333626d,+7128.98-0.431625d,+122.866-0.394706d,+122.9-0.368251d,+122.779-0.470744d
2009-08-08 10:07:50 PDT,-1,+7215.99-0.000416015d,+7171.17-0.000416084d,+7139.85-0.276141d,+7136.14-0.333624d,+7128.98-0.431622d,+122.866-0.394702d,+122.9-0.368249d,+122.78-0.470741d
2009-08-08 10:07:55 PDT,-1,+7215.99-0.000416014d,+7171.17-0.000416083d,+7139.85-0.276138d,+7136.14-0.333621d,+7128.98-0.431619d,+122.866-0.394698d,+122.9-0.368246d,+122.78-0.470739d
2009-08-08 10:08:00 PDT,-1,+7215.99-0.000415992d,+7171.17-0.000416061d,+7139.86-0.27604d,+7136.15-0.333523d,+7128.99-0.431521d,+122.866-0.394541d,+122.9-0.368148d,+122.78-0.47064d
2009-08-08 10:08:05 PDT,-1,+7215.99-0.000415992d,+7171.17-0.000416061d,+7139.86-0.27604d,+7136.15-0.333523d,+7128.99-0.431521d,+122.866-0.39454d,+122.9-0.368148d,+122.78-0.47064d
2009-08-08 10:08:10 PDT,-1,+7215.99-0.000415991d,+7171.17-0.00041606d,+7139.87-0.276037d,+7136.15-0.33352d,+7128.99-0.431518d,+122.866-0.394536d,+122.9-0.368145d,+122.78-0.470637d
2009-08-08 10:08:15 PDT,-1,+7215.99-0.000415989d,+7171.17-0.000416058d,+7139.87-0.276034d,+7136.15-0.333517d,+7128.99-0.431515d,+122.866-0.394531d,+122.9-0.368142d,+122.78-0.470635d
2009-08-08 10:08:20 PDT,-1,+7215.99-0.000415987d,+7171.17-0.000416056d,+7139.87-0.276032d,+7136.15-0.333515d,+7128.99-0.431513d,+122.866-0.394527d,+122.9-0.36814d,+122.78-0.470632d
2009-08-08 10:08:25 PDT,-1,+7215.99-0.000415986d,+7171.17-0.000416055d,+7139.87-0.276029d,+7136.16-0.333512d,+7129-0.43151d,+122.866-0.394523d,+122.9-0.368137d,+122.78-0.470629d
2009-08-08 10:08:30 PDT,-1,+7215.99-0.000415984d,+7171.17-0.000416053d,+7139.87-0.276026d,+7136.16-0.333509d,+7129-0.431507d,+122.866-0.394519d,+122.9-0.368134d,+122.78-0.470627d
2009-08-08 10:08:35 PDT,-1,+7215.99-0.000415983d,+7171.17-0.000416052d,+7139.87-0.276024d,+7136.16-0.333507d,+7129-0.431505d,+122.866-0.394514d,+122.9-0.368132d,+122.78-0.470624d
2009-08-08 10:08:40 PDT,-1,+7215.99-0.000415981d,+7171.17-0.00041605d,+7139.87-0.276021d,+7136.16-0.333504d,+7129-0.431502d,+122.866-0.39451d,+122.9-0.368129d,+122.78-0.470621d
2009-08-08 10:08:45 PDT,-1,+7215.99-0.000415979d,+7171.17-0.000416049d,+7139.87-0.276018d,+7136.16-0.333501d,+7129-0.431499d,+122.866-0.394506d,+122.9-0.368127d,+122.78-0.470619d
2009-08-08 10:08:50 PDT,-1,+7215.99-0.000415978d,+7171.17-0.000416047d,+7139.87-0.276016d,+7136.16-0.333499d,+7129-0.431497d,+122.866-0.394501d,+122.9-0.368124d,+122.78-0.470616d
2009-08-08 10:08:55 PDT,-1,+7215.99-0.000415976d,+7171.17-0.000416045d,+7139.87-0.276013d,+7136.16-0.333496d,+7129-0.431494d,+122.866-0.394497d,+122.9-0.368121d,+122.78-0.470613d
2009-08-08 10:09:00 PDT,-1,+7215.99-0.000415955d,+7171.17-0.000416024d,+7139.88-0.275916d,+7136.17-0.333398d,+7129.01-0.431396d,+122.866-0.394341d,+122.9-0.368023d,+122.78-0.470515d
2009-08-08 10:09:05 PDT,-1,+7215.99-0.000415955d,+7171.17-0.000416024d,+7139.88-0.275915d,+7136.17-0.333398d,+7129.01-0.431396d,+122.866-0.39434d,+122.9-0.368023d,+122.78-0.470515d
2009-08-08 10:09:10 PDT,-1,+7215.99-0.000415954d,+7171.17-0.000416023d,+7139.88-0.275913d,+7136.17-0.333395d,+7129.01-0.431393d,+122.866-0.394336d,+122.9-0.36802d,+122.78-0.470512d
2009-08-08 10:09:15 PDT,-1,+7215.99-0.000415952d,+7171.17-0.000416021d,+7139.88-0.27591d,+7136.17-0.333393d,+7129.01-0.431391d,+122.866-0.394331d,+122.9-0.368018d,+122.78-0.47051d
2009-08-08 10:09:20 PDT,-1,+7215.99-0.00041595d,+7171.17-0.000416019d,+7139.88-0.275907d,+7136.17-0.33339d,+7129.01-0.431388d,+122.866-0.394327d,+122.9-0.368015d,+122.78-0.470507d
2009-08-08 10:09:25 PDT,-1,+7215.99-0.000415949d,+7171.17-0.000416018d,+7139.88-0.275905d,+7136.17-0.333388d,+7129.01-0.431385d,+122.866-0.394323d,+122.9-0.368013d,+122.78-0.470504d
2009-08-08 10:09:30 PDT,-1,+7215.99-0.000360555d,+7171.17-0.000360735d,+7155.39-0.204627d,+7151.68-0.261956d,+7144.52-0.359681d,+123.213-0.265495d,+123.167-0.296488d,+123.047-0.398686d
2009-08-08 10:09:35 PDT,-1,+7215.99-0.000360554d,+7171.17-0.000360734d,+7155.39-0.204625d,+7151.68-0.261953d,+7144.52-0.359679d,+123.213-0.26549d,+123.167-0.296486d,+123.047-0.398683d
2009-08-08 10:09:40 PDT,-1,+7215.99-0.000360552d,+7171.17-0.000360732d,+7155.39-0.204622d,+7151.68-0.261951d,+7144.53-0.359676d,+123.213-0.265486d,+123.167-0.296483d,+123.047-0.398681d
2009-08-08 10:09:45 PDT,-2,+7215.99-0.000360179d,+7126.9-0.00036036d,+7111.08-0.206361d,+7107.36-0.264132d,+7100.19-0.362641d,+122.45-0.267818d,+122.404-0.298931d,+122.284-0.401975d
2009-08-08 10:09:50 PDT,-2,+7215.99-0.000360177d,+7126.9-0.000360359d,+7111.08-0.206358d,+7107.36-0.26413d,+7100.19-0.362638d,+122.45-0.267813d,+122.404-0.298928d,+122.284-0.401973d
2009-08-08 10:09:55 PDT,-2,+7215.99-0.000360176d,+7126.9-0.000360357d,+7111.08-0.206356d,+7107.36-0.264127d,+7100.19-0.362636d,+122.45-0.267809d,+122.404-0.298925d,+122.284-0.40197d
2009-08-08 10:10:00 PDT,-2,+7215.99-0.000360144d,+7126.9-0.000360326d,+7111.09-0.206243d,+7107.38-0.264014d,+7100.21-0.362522d,+122.45-0.267626d,+122.404-0.298812d,+122.284-0.401857d
2009-08-08 10:10:05 PDT,-2,+7215.99-0.000360144d,+7126.9-0.000360325d,+7111.09-0.206242d,+7107.38-0.264014d,+7100.21-0.362522d,+122.45-0.267625d,+122.404-0.298812d,+122.284-0.401856d
2009-08-08 10:10:10 PDT,-2,+7215.99-0.000360142d,+7126.9-0.000360324d,+7111.09-0.20624d,+7107.38-0.264011d,+7100.21-0.362519d,+122.45-0.267621d,+122.404-0.298809d,+122.284-0.401854d
2009-08-08 10:10:15 PDT,-2,+7215.99-0.000360141d,+7126.9-0.000360322d,+7111.09-0.206237d,+7107.38-0.264009d,+7100.21-0.362517d,+122.45-0.267617d,+122.404-0.298807d,+122.284-0.401851d
2009-08-08 10:10:20 PDT,-2,+7215.99-0.000284555d,+7126.91-0.000284737d,+7111.1-0.206159d,+7107.38-0.26393d,+7100.21-0.362438d,+122.45-0.267537d,+122.405-0.298728d,+122.284-0.401772d
2009-08-08 10:10:25 PDT,-2,+7215.99-0.000284554d,+7126.91-0.000284735d,+7111.1-0.206156d,+7107.38-0.263928d,+7100.21-0.362436d,+122.45-0.267532d,+122.405-0.298726d,+122.284-0.40177d
2009-08-08 10:10:30 PDT,-2,+7215.99-0.000284552d,+7126.91-0.000284734d,+7111.1-0.206154d,+7107.38-0.263925d,+7100.21-0.362433d,+122.45-0.267528d,+122.405-0.298723d,+122.284-0.401767d
2009-08-08 10:10:35 PDT,-2,+7215.99-0.000284551d,+7126.91-0.000284732d,+7111.1-0.206151d,+7107.38-0.263922d,+7100.21-0.362431d,+122.45-0.267524d,+122.405-0.298721d,+122.284-0.401765d
2009-08-08 10:10:40 PDT,-2,+7215.99-0.000284549d,+7126.91-0.000284731d,+7111.1-0.206148d,+7107.38-0.26392d,+7100.21-0.362428d,+122.45-0.26752d,+122.405-0.298718d,+122.284-0.401762d
2009-08-08 10:10:45 PDT,-2,+7215.99-0.000284548d,+7126.91-0.000284729d,+7111.1-0.206146d,+7107.38-0.263917d,+7100.21-0.362425d,+122.45-0.267516d,+122.405-0.298715d,+122.284-0.401759d
2009-08-08 10:10:50 PDT,-2,+7216-0.000184971d,+7126.91-0.000185153d,+7111.1-0.206043d,+7107.39-0.263815d,+7100.22-0.362323d,+122.45-0.267412d,+122.405-0.298613d,+122.284-0.401657d
2009-08-08 10:10:55 PDT,-2,+7216-0.00018497d,+7126.91-0.000185151d,+7111.1-0.206041d,+7107.39-0.263812d,+7100.22-0.36232d,+122.45-0.267407d,+122.405-0.29861d,+122.284-0.401654d
2009-08-08 10:11:00 PDT,-2,+7216-0.000184903d,+7126.91-0.000185085d,+7111.12-0.205928d,+7107.4-0.263699d,+7100.23-0.362207d,+122.45-0.267224d,+122.405-0.298497d,+122.284-0.401541d
2009-08-08 10:11:05 PDT,-2,+7216-0.000184903d,+7126.91-0.000185084d,+7111.12-0.205928d,+7107.4-0.263699d,+7100.23-0.362207d,+122.45-0.267224d,+122.405-0.298497d,+122.284-0.401541d
2009-08-08 10:11:10 PDT,-2,+7216-0.000184901d,+7126.91-0.000185083d,+7111.12-0.205925d,+7107.4-0.263697d,+7100.23-0.362204d,+122.45-0.26722d,+122.405-0.298495d,+122.284-0.401538d
2009-08-08 10:11:15 PDT,-2,+7216-0.0001849d,+7126.91-0.000185081d,+7111.12-0.205923d,+7107.4-0.263694d,+7100.23-0.362202d,+122.45-0.267215d,+122.405-0.298492d,+122.284-0.401536d
2009-08-08 10:11:20 PDT,-2,+7216-0.000184898d,+7126.91-0.00018508d,+7111.12-0.20592d,+7107.4-0.263691d,+7100.23-0.362199d,+122.45-0.267211d,+122.405-0.298489d,+122.284-0.401533d
2009-08-08 10:11:25 PDT,-2,+7216-0.000184897d,+7126.91-0.000185078d,+7111.12-0.205918d,+7107.41-0.263689d,+7100.23-0.362196d,+122.45-0.267207d,+122.405-0.298487d,+122.284-0.40153d
2009-08-08 10:11:30 PDT,-2,+7216-0.000184895d,+7126.91-0.000185077d,+7111.12-0.205915d,+7107.41-0.263686d,+7100.23-0.362194d,+122.45-0.267203d,+122.405-0.298484d,+122.284-0.401528d
2009-08-08 10:11:35 PDT,-2,+7216-0.000184894d,+7126.91-0.000185075d,+7111.12-0.205912d,+7107.41-0.263684d,+7100.23-0.362191d,+122.45-0.267199d,+122.405-0.298482d,+122.284-0.401525d
2009-08-08 10:11:40 PDT,-2,+7215.98-0.000523016d,+7126.89-0.000522463d,+7014.51-0.641995d,+6962.82-0.923623d,+6955.59-1.02479d,+120.786-0.70461d,+119.423-1.32283d,+119.793-1.06524d
2009-08-08 10:11:45 PDT,-2,+7215.98-0.000523014d,+7126.89-0.000522461d,+7014.51-0.641993d,+6962.82-0.92362d,+6955.59-1.02479d,+120.786-0.704606d,+119.423-1.32283d,+119.793-1.06524d
2009-08-08 10:11:50 PDT,-2,+7215.98-0.000523013d,+7126.89-0.00052246d,+7014.51-0.64199d,+6962.82-0.923617d,+6955.59-1.02478d,+120.786-0.704601d,+119.423-1.32283d,+119.793-1.06524d
2009-08-08 10:11:55 PDT,-1,+7215.98-0.000580133d,+7171.16-0.000579466d,+7043.37-0.708388d,+6991.8-0.988258d,+6984.59-1.08888d,+121.203-0.829215d,+119.923-1.38486d,+120.293-1.1291d
2009-08-08 10:12:00 PDT,-1,+7215.98-0.000580146d,+7171.16-0.000579479d,+7043.36-0.708376d,+6991.78-0.988292d,+6984.57-1.08891d,+121.203-0.829144d,+119.923-1.38497d,+120.292-1.12914d
2009-08-08 10:12:05 PDT,-1,+7215.98-0.000580145d,+7171.16-0.000579479d,+7043.36-0.708376d,+6991.78-0.988291d,+6984.57-1.08891d,+121.203-0.829143d,+119.923-1.38497d,+120.292-1.12914d
2009-08-08 10:12:10 PDT,0,+7215.98-0.000581467d,+7215.98-0.000580808d,+7088.68-0.701631d,+7037.3-0.97883d,+7030.1-1.07861d,+121.984-0.821179d,+120.708-1.37149d,+121.076-1.11848d
2009-08-08 10:12:15 PDT,0,+7215.98-0.000581465d,+7215.98-0.000580807d,+7088.68-0.701629d,+7037.3-0.978827d,+7030.1-1.0786d,+121.984-0.821174d,+120.709-1.37148d,+121.076-1.11847d
2009-08-08 10:12:20 PDT,0,+7215.98-0.000581464d,+7215.98-0.000580805d,+7088.68-0.701626d,+7037.3-0.978825d,+7030.1-1.0786d,+121.984-0.82117d,+120.709-1.37148d,+121.076-1.11847d
2009-08-08 10:12:25 PDT,1,+7215.98-0.000582812d,+7261.36-0.000582162d,+7134.55-0.694925d,+7083.37-0.969426d,+7076.19-1.06836d,+122.775-0.813258d,+121.504-1.35809d,+121.87-1.10788d
2009-08-08 10:12:30 PDT,1,+7215.98-0.000582811d,+7261.36-0.00058216d,+7134.55-0.694923d,+7083.37-0.969423d,+7076.19-1.06836d,+122.775-0.813254d,+121.504-1.35809d,+121.87-1.10788d
2009-08-08 10:12:35 PDT,1,+7215.98-0.000582809d,+7261.36-0.000582159d,+7134.55-0.69492d,+7083.37-0.969421d,+7076.19-1.06836d,+122.775-0.81325d,+121.504-1.35808d,+121.87-1.10787d
2009-08-08 10:12:40 PDT,2,+7215.98-0.000584186d,+7307.32-0.000583543d,+7181-0.688263d,+7130.01-0.960085d,+7122.85-1.05819d,+123.575-0.80539d,+122.309-1.34478d,+122.674-1.09736d
2009-08-08 10:12:45 PDT,2,+7215.98-0.000584184d,+7307.32-0.000583541d,+7181-0.68826d,+7130.01-0.960082d,+7122.85-1.05819d,+123.575-0.805386d,+122.309-1.34478d,+122.674-1.09735d
2009-08-08 10:12:50 PDT,2,+7215.98-0.000584183d,+7307.32-0.00058354d,+7181-0.688258d,+7130.01-0.96008d,+7122.85-1.05819d,+123.575-0.805382d,+122.309-1.34478d,+122.674-1.09735d
2009-08-08 10:12:55 PDT,3,+7215.98-0.000585587d,+7353.86-0.000584952d,+7228.03-0.681645d,+7177.23-0.950807d,+7170.09-1.04809d,+124.385-0.797575d,+123.124-1.33157d,+123.487-1.0869d
2009-08-08 10:13:00 PDT,3,+7215.98-0.000585601d,+7353.86-0.000584965d,+7228.03-0.681635d,+7177.22-0.950841d,+7170.07-1.04812d,+124.385-0.797509d,+123.124-1.33168d,+123.487-1.08694d
2009-08-08 10:13:05 PDT,3,+7215.98-0.000585601d,+7353.86-0.000584965d,+7228.03-0.681635d,+7177.22-0.95084d,+7170.07-1.04812d,+124.385-0.797508d,+123.124-1.33168d,+123.487-1.08694d
2009-08-08 10:13:10 PDT,4,+7215.98-0.000587035d,+7401-0.000586407d,+7275.65-0.675066d,+7225.03-0.94163d,+7217.9-1.03809d,+125.206-0.789755d,+123.949-1.31856d,+124.311-1.07656d
2009-08-08 10:13:15 PDT,4,+7215.98-0.000587033d,+7401-0.000586405d,+7275.65-0.675063d,+7225.03-0.941627d,+7217.9-1.03809d,+125.206-0.789751d,+123.949-1.31856d,+124.311-1.07656d
2009-08-08 10:13:20 PDT,4,+7215.97-0.000681002d,+7401-0.000680172d,+7249.44-0.787145d,+7185.88-1.11267d,+7140.55-1.38478d,+124.754-0.902479d,+123.273-1.4928d,+122.878-1.51717d
2009-08-08 10:13:25 PDT,5,+7215.97-0.000682686d,+7448.74-0.000681866d,+7297.79-0.77946d,+7234.47-1.10172d,+7189.31-1.37114d,+125.587-0.893602d,+124.112-1.47789d,+123.718-1.50217d
2009-08-08 10:13:30 PDT,5,+7215.97-0.000682684d,+7448.74-0.000681864d,+7297.79-0.779457d,+7234.47-1.10172d,+7189.31-1.37114d,+125.587-0.893598d,+124.112-1.47789d,+123.718-1.50217d
2009-08-08 10:13:35 PDT,5,+7215.97-0.000682683d,+7448.74-0.000681863d,+7297.79-0.779455d,+7234.47-1.10172d,+7189.31-1.37114d,+125.587-0.893594d,+124.112-1.47789d,+123.718-1.50217d
2009-08-08 10:13:40 PDT,4,+7215.99-0.000335952d,+7401.02-0.000335837d,+7344.92-0.374273d,+7328.61-0.485723d,+7283.78-0.750078d,+126.399-0.487273d,+126.215-0.519242d,+125.346-0.878559d
2009-08-08 10:13:45 PDT,4,+7215.99-0.00033595d,+7401.02-0.000335836d,+7344.92-0.374271d,+7328.61-0.485721d,+7283.78-0.750075d,+126.399-0.487269d,+126.215-0.51924d,+125.346-0.878556d
2009-08-08 10:13:50 PDT,4,+7215.99-0.000404222d,+7401.01-0.000404107d,+7344.91-0.374337d,+7328.61-0.485787d,+7283.78-0.750142d,+126.399-0.487334d,+126.215-0.519306d,+125.346-0.878623d
2009-08-08 10:13:55 PDT,3,+7215.99-0.000403417d,+7353.87-0.0004033d,+7297.57-0.377826d,+7281.22-0.490284d,+7236.22-0.757162d,+125.584-0.491965d,+125.398-0.524067d,+124.527-0.886916d
2009-08-08 10:14:00 PDT,3,+7215.98-0.000479044d,+7353.87-0.000478928d,+7297.57-0.377832d,+7281.22-0.490301d,+7236.21-0.757214d,+125.584-0.491915d,+125.398-0.524084d,+124.526-0.886986d
2009-08-08 10:14:05 PDT,3,+7215.98-0.000479044d,+7353.87-0.000478928d,+7297.57-0.377832d,+7281.22-0.490301d,+7236.21-0.757213d,+125.584-0.491915d,+125.398-0.524084d,+124.526-0.886986d
