# file...... house_temperatures.csv
# date...... Thu Jun 23 14:49:41 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,b1m1_house:air_temperature, b1m2_house:air_temperature, b1m3_house:air_temperature, b2m1_house:air_temperature, b2m2_house:air_temperature, b2m3_house:air_temperature
2009-08-08 07:02:00 PDT,+75.5872,+73.2269,+72.0969,+70.7477,+74.188,+73.2465
2009-08-08 07:03:00 PDT,+75.9498,+73.5792,+72.4264,+71.3216,+74.3956,+73.541
2009-08-08 07:04:00 PDT,+75.1856,+73.8928,+72.7125,+71.778,+74.5762,+73.7924
2009-08-08 07:05:00 PDT,+74.3856,+74.174,+72.9625,+72.1446,+74.7341,+73.9817
2009-08-08 07:06:00 PDT,+74.2975,+72.2326,+73.1822,+72.4424,+74.8732,+73.4306
2009-08-08 07:07:00 PDT,+74.9232,+69.6798,+73.3769,+72.6876,+74.9964,+72.9927
2009-08-08 07:08:00 PDT,+75.4286,+69.6534,+73.5506,+72.8925,+74.5167,+73.3368
2009-08-08 07:09:00 PDT,+75.8412,+70.4978,+73.7069,+73.0666,+74.0891,+73.6287
2009-08-08 07:10:00 PDT,+75.4581,+71.2258,+73.8486,+73.2171,+73.7234,+73.8782
2009-08-08 07:11:00 PDT,+74.6261,+71.856,+73.9783,+72.7576,+73.4097,+73.7439
2009-08-08 07:12:00 PDT,+74.0496,+72.404,+74.0979,+72.218,+73.1396,+73.2411
2009-08-08 07:13:00 PDT,+74.7445,+72.8829,+74.2091,+71.7851,+73.1705,+73.1649
2009-08-08 07:14:00 PDT,+75.3037,+73.3036,+73.9775,+71.4341,+73.5384,+73.4925
2009-08-08 07:15:00 PDT,+75.7584,+73.6754,+73.5712,+71.1461,+73.8534,+73.7713
2009-08-08 07:16:00 PDT,+75.6406,+74.0061,+73.2184,+70.9063,+74.1243,+73.9834
2009-08-08 07:17:00 PDT,+74.7918,+73.7064,+72.9105,+70.8975,+74.3582,+73.4526
2009-08-08 07:18:00 PDT,+74.1107,+70.9877,+72.6398,+71.4545,+74.5611,+73.0048
2009-08-08 07:19:00 PDT,+74.5831,+69.224,+72.4005,+71.8988,+74.7381,+73.3546
2009-08-08 07:20:00 PDT,+75.1911,+70.1541,+72.1872,+72.2568,+74.8933,+73.6626
2009-08-08 07:21:00 PDT,+75.684,+70.9549,+71.9958,+72.5489,+74.8909,+73.9255
2009-08-08 07:22:00 PDT,+75.7708,+71.6469,+71.8228,+72.7905,+74.4251,+73.6325
2009-08-08 07:23:00 PDT,+74.9134,+72.2475,+71.9646,+72.9934,+74.0278,+73.1658
2009-08-08 07:24:00 PDT,+74.226,+72.7712,+72.3285,+73.1667,+73.6879,+73.2173
2009-08-08 07:25:00 PDT,+74.4742,+73.2302,+72.6441,+72.9512,+73.396,+73.5541
2009-08-08 07:26:00 PDT,+75.1197,+73.6349,+72.9195,+72.3854,+73.1445,+73.8407
2009-08-08 07:27:00 PDT,+75.642,+73.9938,+73.1614,+71.9332,+73.1496,+73.8008
2009-08-08 07:28:00 PDT,+75.8412,+73.667,+73.3753,+71.5681,+73.5357,+73.316
2009-08-08 07:29:00 PDT,+74.9865,+70.9807,+73.5659,+71.27,+73.8663,+73.09
2009-08-08 07:30:00 PDT,+74.3017,+69.2972,+73.7371,+71.023,+74.1505,+73.4539
2009-08-08 07:31:00 PDT,+74.3657,+70.2401,+73.8921,+70.8152,+74.3959,+73.7628
2009-08-08 07:32:00 PDT,+75.0477,+71.0523,+74.0337,+71.1426,+74.6087,+73.9473
2009-08-08 07:33:00 PDT,+75.5986,+71.7545,+74.164,+71.6614,+74.7942,+73.4472
2009-08-08 07:34:00 PDT,+75.8881,+72.3642,+74.1235,+72.0772,+74.9569,+73.0252
