# file...... IEEE_13_house_EVs_work_transformer_power.csv
# date...... Fri Mar 30 15:35:22 2012
# user...... D3X593
# host...... (null)
# target.... transformer 24
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_in.real,power_in.imag
2009-07-01 02:49:00 MDT,+155811,+30974.9
2009-07-01 02:50:00 MDT,+139553,+26639.8
2009-07-01 02:51:00 MDT,+125581,+24155.6
2009-07-01 02:52:00 MDT,+106683,+19151.6
2009-07-01 02:53:00 MDT,+101793,+17873.2
2009-07-01 02:54:00 MDT,+104779,+17516.5
2009-07-01 02:55:00 MDT,+114747,+18999
2009-07-01 02:56:00 MDT,+172567,+34560.6
2009-07-01 02:57:00 MDT,+170963,+31881.1
2009-07-01 02:58:00 MDT,+175203,+32886.8
2009-07-01 02:59:00 MDT,+142596,+24122.4
2009-07-01 03:00:00 MDT,+141232,+23831
2009-07-01 03:01:00 MDT,+134276,+23191.1
2009-07-01 03:02:00 MDT,+137846,+24118.1
2009-07-01 03:03:00 MDT,+124153,+22786.6
2009-07-01 03:04:00 MDT,+114783,+20355.2
2009-07-01 03:05:00 MDT,+125098,+20766.6
2009-07-01 03:06:00 MDT,+154937,+29929.4
2009-07-01 03:07:00 MDT,+135038,+24658.5
2009-07-01 03:08:00 MDT,+136760,+25222.7
2009-07-01 03:09:00 MDT,+140717,+27402.7
2009-07-01 03:10:00 MDT,+144512,+28330.8
2009-07-01 03:11:00 MDT,+140776,+26026.3
2009-07-01 03:12:00 MDT,+141031,+26103.4
2009-07-01 03:13:00 MDT,+136678,+23834.2
2009-07-01 03:14:00 MDT,+126684,+21324.9
2009-07-01 03:15:00 MDT,+117394,+19785.9
2009-07-01 03:16:00 MDT,+140667,+25936.8
2009-07-01 03:17:00 MDT,+146251,+27444.2
2009-07-01 03:18:00 MDT,+127257,+22201
2009-07-01 03:19:00 MDT,+129632,+22802.7
2009-07-01 03:20:00 MDT,+131147,+23111.6
2009-07-01 03:21:00 MDT,+113303,+18425.4
2009-07-01 03:22:00 MDT,+97425,+14282.3
2009-07-01 03:23:00 MDT,+103923,+16051.2
2009-07-01 03:24:00 MDT,+120175,+21560.6
2009-07-01 03:25:00 MDT,+146221,+27467.9
2009-07-01 03:26:00 MDT,+145037,+25640.3
2009-07-01 03:27:00 MDT,+131001,+21914.6
2009-07-01 03:28:00 MDT,+111336,+15630.5
2009-07-01 03:29:00 MDT,+124994,+18098.8
2009-07-01 03:30:00 MDT,+142826,+21551.5
2009-07-01 03:31:00 MDT,+146140,+23600.8
2009-07-01 03:32:00 MDT,+143895,+23085.8
2009-07-01 03:33:00 MDT,+161920,+27909.5
2009-07-01 03:34:00 MDT,+145082,+23350.2
2009-07-01 03:35:00 MDT,+139565,+21759.5
2009-07-01 03:36:00 MDT,+134101,+20319.2
2009-07-01 03:37:00 MDT,+120637,+19103
2009-07-01 03:38:00 MDT,+104412,+13645.4
2009-07-01 03:39:00 MDT,+118975,+17507.6
2009-07-01 03:40:00 MDT,+128644,+20046.5
2009-07-01 03:41:00 MDT,+143417,+22950
2009-07-01 03:42:00 MDT,+141804,+22526.7
2009-07-01 03:43:00 MDT,+135540,+20856.5
2009-07-01 03:44:00 MDT,+117926,+16203.7
2009-07-01 03:45:00 MDT,+110340,+13179.8
2009-07-01 03:46:00 MDT,+109320,+13976.2
2009-07-01 03:47:00 MDT,+107626,+15831.4
