# file...... HVAC_Data.csv
# date...... Tue Nov 16 13:13:55 2010
# user...... D3P313
# host...... (null)
# group..... class=house
# trigger... (none)
# interval.. 60
# limit..... 2880
# property.. timestamp,sum(hvac_power.real),sum(hvac_power.imag),sum(is_HEAT_on),sum(is_AUX_on),sum(is_COOL_on) 
2000-08-01 06:03:00 PDT,+0.416702,+0.121538,+1,+0,+0
2000-08-01 06:04:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:05:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:06:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:07:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:08:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:09:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:10:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:11:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:12:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:13:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:14:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:15:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:16:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:17:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:18:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:19:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:20:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:21:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:22:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:23:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:24:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:25:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:26:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:27:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:28:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:29:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:30:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:31:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:32:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:33:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:34:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:35:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:36:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:37:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:38:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:39:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:40:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:41:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:42:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:43:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:44:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:45:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:46:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:47:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:48:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:49:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:50:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:51:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:52:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:53:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:54:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:55:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:56:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:57:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:58:00 PDT,+0,+0,+0,+0,+0
2000-08-01 06:59:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:00:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:01:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:02:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:03:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:04:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:05:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:06:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:07:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:08:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:09:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:10:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:11:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:12:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:13:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:14:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:15:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:16:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:17:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:18:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:19:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:20:00 PDT,+5.17745,+1.29759,+0,+0,+2
2000-08-01 07:21:00 PDT,+5.17353,+1.29661,+0,+0,+2
2000-08-01 07:22:00 PDT,+5.17098,+1.29597,+0,+0,+2
2000-08-01 07:23:00 PDT,+2.51283,+0.629774,+0,+0,+1
2000-08-01 07:24:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:25:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:26:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:27:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:28:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:29:00 PDT,+3.15521,+0.790771,+0,+0,+1
2000-08-01 07:30:00 PDT,+3.15275,+0.790153,+0,+0,+1
2000-08-01 07:31:00 PDT,+5.81707,+1.4579,+0,+0,+2
2000-08-01 07:32:00 PDT,+5.81515,+1.45742,+0,+0,+2
2000-08-01 07:33:00 PDT,+5.81312,+1.45691,+0,+0,+2
2000-08-01 07:34:00 PDT,+2.66381,+0.667614,+0,+0,+1
2000-08-01 07:35:00 PDT,+6.04416,+1.51481,+0,+0,+2
2000-08-01 07:36:00 PDT,+3.37984,+0.847067,+0,+0,+1
2000-08-01 07:37:00 PDT,+3.37799,+0.846605,+0,+0,+1
2000-08-01 07:38:00 PDT,+3.37714,+0.846392,+0,+0,+1
2000-08-01 07:39:00 PDT,+6.56996,+1.64659,+0,+0,+2
2000-08-01 07:40:00 PDT,+6.56825,+1.64616,+0,+0,+2
2000-08-01 07:41:00 PDT,+10.5875,+2.65347,+0,+0,+3
2000-08-01 07:42:00 PDT,+10.5853,+2.65293,+0,+0,+3
2000-08-01 07:43:00 PDT,+13.2265,+3.31488,+0,+0,+4
2000-08-01 07:44:00 PDT,+10.0327,+2.51443,+0,+0,+3
2000-08-01 07:45:00 PDT,+5.13971,+1.28813,+0,+0,+2
2000-08-01 07:46:00 PDT,+5.14056,+1.28835,+0,+0,+2
2000-08-01 07:47:00 PDT,+2.50021,+0.626613,+0,+0,+1
2000-08-01 07:48:00 PDT,+6.9646,+1.74549,+0,+0,+2
2000-08-01 07:49:00 PDT,+7.70476,+1.93099,+0,+0,+2
2000-08-01 07:50:00 PDT,+12.167,+3.04934,+0,+0,+3
2000-08-01 07:51:00 PDT,+12.1679,+3.04955,+0,+0,+3
2000-08-01 07:52:00 PDT,+7.70341,+1.93066,+0,+0,+2
2000-08-01 07:53:00 PDT,+4.46495,+1.11902,+0,+0,+1
2000-08-01 07:54:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:55:00 PDT,+0,+0,+0,+0,+0
2000-08-01 07:56:00 PDT,+3.14699,+0.78871,+0,+0,+1
2000-08-01 07:57:00 PDT,+3.14828,+0.789033,+0,+0,+1
2000-08-01 07:58:00 PDT,+3.15065,+0.789626,+0,+0,+1
2000-08-01 07:59:00 PDT,+3.15191,+0.789944,+0,+0,+1
2000-08-01 08:00:00 PDT,+5.82557,+1.46002,+0,+0,+2
2000-08-01 08:01:00 PDT,+5.8133,+1.45695,+0,+0,+2
2000-08-01 08:02:00 PDT,+9.4184,+2.36047,+0,+0,+3
2000-08-01 08:03:00 PDT,+9.43667,+2.36505,+0,+0,+3
2000-08-01 08:04:00 PDT,+9.45547,+2.36977,+0,+0,+3
2000-08-01 08:05:00 PDT,+14.9079,+3.73628,+0,+0,+4
2000-08-01 08:06:00 PDT,+8.14446,+2.04119,+0,+0,+2
2000-08-01 08:07:00 PDT,+13.3936,+3.35674,+0,+0,+4
2000-08-01 08:08:00 PDT,+20.7649,+5.20416,+0,+0,+6
2000-08-01 08:09:00 PDT,+16.0513,+4.02284,+0,+0,+5
2000-08-01 08:10:00 PDT,+16.0787,+4.02969,+0,+0,+5
2000-08-01 08:11:00 PDT,+10.8382,+2.71632,+0,+0,+3
2000-08-01 08:12:00 PDT,+6.73908,+1.68897,+0,+0,+2
2000-08-01 08:13:00 PDT,+8.25747,+2.06952,+0,+0,+2
2000-08-01 08:14:00 PDT,+16.215,+4.06386,+0,+0,+4
2000-08-01 08:15:00 PDT,+12.7578,+3.1974,+0,+0,+3
2000-08-01 08:16:00 PDT,+17.3845,+4.35698,+0,+0,+4
2000-08-01 08:17:00 PDT,+19.6495,+4.92462,+0,+0,+5
2000-08-01 08:18:00 PDT,+11.6825,+2.9279,+0,+0,+3
2000-08-01 08:19:00 PDT,+18.3078,+4.58835,+0,+0,+5
2000-08-01 08:20:00 PDT,+9.38517,+2.35215,+0,+0,+3
2000-08-01 08:21:00 PDT,+6.62165,+1.65954,+0,+0,+2
2000-08-01 08:22:00 PDT,+6.63323,+1.66244,+0,+0,+2
2000-08-01 08:23:00 PDT,+6.07198,+1.52178,+0,+0,+2
2000-08-01 08:24:00 PDT,+2.78752,+0.698619,+0,+0,+1
2000-08-01 08:25:00 PDT,+2.79074,+0.699426,+0,+0,+1
2000-08-01 08:26:00 PDT,+16.345,+4.09643,+0,+0,+5
2000-08-01 08:27:00 PDT,+16.362,+4.10069,+0,+0,+5
2000-08-01 08:28:00 PDT,+28.1449,+7.05378,+0,+0,+8
2000-08-01 08:29:00 PDT,+32.8904,+8.24311,+0,+0,+9
2000-08-01 08:30:00 PDT,+26.1172,+6.54559,+0,+0,+7
2000-08-01 08:31:00 PDT,+25.7505,+6.45368,+0,+0,+7
2000-08-01 08:32:00 PDT,+26.184,+6.56233,+0,+0,+7
2000-08-01 08:33:00 PDT,+21.4183,+5.36794,+0,+0,+6
2000-08-01 08:34:00 PDT,+30.2847,+7.59006,+0,+0,+8
2000-08-01 08:35:00 PDT,+34.622,+8.67708,+0,+0,+9
2000-08-01 08:36:00 PDT,+38.9635,+9.76518,+0,+0,+10
2000-08-01 08:37:00 PDT,+38.7752,+9.71798,+0,+0,+10
2000-08-01 08:38:00 PDT,+41.1661,+10.3172,+0,+0,+11
2000-08-01 08:39:00 PDT,+44.7806,+11.2231,+0,+0,+12
2000-08-01 08:40:00 PDT,+46.519,+11.6588,+0,+0,+13
2000-08-01 08:41:00 PDT,+47.023,+11.7851,+0,+0,+13
2000-08-01 08:42:00 PDT,+36.5876,+9.16972,+0,+0,+10
2000-08-01 08:43:00 PDT,+29.736,+7.45255,+0,+0,+8
2000-08-01 08:44:00 PDT,+30.8102,+7.72177,+0,+0,+8
2000-08-01 08:45:00 PDT,+28.6182,+7.17241,+0,+0,+8
2000-08-01 08:46:00 PDT,+20.5621,+5.15335,+0,+0,+6
2000-08-01 08:47:00 PDT,+23.4108,+5.8673,+0,+0,+7
2000-08-01 08:48:00 PDT,+21.0521,+5.27615,+0,+0,+6
2000-08-01 08:49:00 PDT,+22.5074,+5.64089,+0,+0,+6
2000-08-01 08:50:00 PDT,+28.9867,+7.26474,+0,+0,+8
2000-08-01 08:51:00 PDT,+41.5007,+10.4011,+0,+0,+11
2000-08-01 08:52:00 PDT,+49.4929,+12.4041,+0,+0,+13
2000-08-01 08:53:00 PDT,+59.5942,+14.9357,+0,+0,+16
2000-08-01 08:54:00 PDT,+54.2933,+13.6072,+0,+0,+14
2000-08-01 08:55:00 PDT,+58.563,+14.6773,+0,+0,+15
2000-08-01 08:56:00 PDT,+51.1514,+12.8198,+0,+0,+13
2000-08-01 08:57:00 PDT,+40.49,+10.1478,+0,+0,+11
2000-08-01 08:58:00 PDT,+52.065,+13.0487,+0,+0,+14
2000-08-01 08:59:00 PDT,+57.057,+14.2998,+0,+0,+15
2000-08-01 09:00:00 PDT,+54.532,+13.667,+0,+0,+14
2000-08-01 09:01:00 PDT,+64.0221,+16.0455,+0,+0,+17
2000-08-01 09:02:00 PDT,+54.9994,+13.7841,+0,+0,+15
2000-08-01 09:03:00 PDT,+58.5687,+14.6787,+0,+0,+16
2000-08-01 09:04:00 PDT,+44.9216,+11.2584,+0,+0,+13
2000-08-01 09:05:00 PDT,+38.0305,+9.53135,+0,+0,+11
2000-08-01 09:06:00 PDT,+42.4606,+10.6416,+0,+0,+12
2000-08-01 09:07:00 PDT,+36.9334,+9.25637,+0,+0,+10
2000-08-01 09:08:00 PDT,+37.9905,+9.52131,+0,+0,+10
2000-08-01 09:09:00 PDT,+34.9089,+8.749,+0,+0,+9
2000-08-01 09:10:00 PDT,+38.0885,+9.54587,+0,+0,+10
2000-08-01 09:11:00 PDT,+34.0433,+8.53204,+0,+0,+9
2000-08-01 09:12:00 PDT,+38.6598,+9.68907,+0,+0,+10
2000-08-01 09:13:00 PDT,+36.7932,+9.22124,+0,+0,+10
2000-08-01 09:14:00 PDT,+37.247,+9.33499,+0,+0,+10
2000-08-01 09:15:00 PDT,+34.2252,+8.57766,+0,+0,+8
2000-08-01 09:16:00 PDT,+39.9304,+10.0075,+0,+0,+10
2000-08-01 09:17:00 PDT,+48.2803,+12.1002,+0,+0,+12
2000-08-01 09:18:00 PDT,+55.4138,+13.888,+0,+0,+14
2000-08-01 09:19:00 PDT,+53.9632,+13.5245,+0,+0,+14
2000-08-01 09:20:00 PDT,+67.4577,+16.9065,+0,+0,+18
2000-08-01 09:21:00 PDT,+68.4258,+17.1491,+0,+0,+18
2000-08-01 09:22:00 PDT,+56.552,+14.1733,+0,+0,+15
2000-08-01 09:23:00 PDT,+49.5127,+12.4091,+0,+0,+13
2000-08-01 09:24:00 PDT,+53.1466,+13.3198,+0,+0,+14
2000-08-01 09:25:00 PDT,+35.326,+8.85352,+0,+0,+10
2000-08-01 09:26:00 PDT,+27.426,+6.8736,+0,+0,+8
2000-08-01 09:27:00 PDT,+37.0748,+9.29181,+0,+0,+10
2000-08-01 09:28:00 PDT,+36.6411,+9.18314,+0,+0,+10
2000-08-01 09:29:00 PDT,+34.6733,+8.68994,+0,+0,+9
2000-08-01 09:30:00 PDT,+46.1304,+11.5614,+0,+0,+12
2000-08-01 09:31:00 PDT,+33.2589,+8.33547,+0,+0,+9
2000-08-01 09:32:00 PDT,+29.2121,+7.32124,+0,+0,+8
2000-08-01 09:33:00 PDT,+34.1943,+8.56991,+0,+0,+9
2000-08-01 09:34:00 PDT,+46.7137,+11.7076,+0,+0,+12
2000-08-01 09:35:00 PDT,+45.4081,+11.3803,+0,+0,+12
2000-08-01 09:36:00 PDT,+45.4136,+11.3817,+0,+0,+12
2000-08-01 09:37:00 PDT,+44.0946,+11.0511,+0,+0,+12
2000-08-01 09:38:00 PDT,+33.1977,+8.32013,+0,+0,+9
2000-08-01 09:39:00 PDT,+35.268,+8.83899,+0,+0,+9
2000-08-01 09:40:00 PDT,+39.285,+9.84576,+0,+0,+10
2000-08-01 09:41:00 PDT,+48.3826,+12.1258,+0,+0,+13
2000-08-01 09:42:00 PDT,+52.8416,+13.2434,+0,+0,+14
2000-08-01 09:43:00 PDT,+67.4961,+16.9161,+0,+0,+18
2000-08-01 09:44:00 PDT,+64.0294,+16.0473,+0,+0,+17
2000-08-01 09:45:00 PDT,+54.4281,+13.641,+0,+0,+15
2000-08-01 09:46:00 PDT,+44.7173,+11.2072,+0,+0,+12
2000-08-01 09:47:00 PDT,+36.3938,+9.12115,+0,+0,+10
2000-08-01 09:48:00 PDT,+28.2645,+7.08376,+0,+0,+8
2000-08-01 09:49:00 PDT,+39.899,+9.99964,+0,+0,+11
2000-08-01 09:50:00 PDT,+47.5255,+11.911,+0,+0,+13
2000-08-01 09:51:00 PDT,+45.3051,+11.3545,+0,+0,+12
2000-08-01 09:52:00 PDT,+42.9396,+10.7617,+0,+0,+11
2000-08-01 09:53:00 PDT,+30.2826,+7.58954,+0,+0,+8
2000-08-01 09:54:00 PDT,+34.9031,+8.74753,+0,+0,+9
2000-08-01 09:55:00 PDT,+31.7306,+7.95244,+0,+0,+8
2000-08-01 09:56:00 PDT,+35.0274,+8.7787,+0,+0,+9
2000-08-01 09:57:00 PDT,+38.6145,+9.6777,+0,+0,+10
2000-08-01 09:58:00 PDT,+34.0275,+8.5281,+0,+0,+8
2000-08-01 09:59:00 PDT,+44.2952,+11.1014,+0,+0,+11
2000-08-01 10:00:00 PDT,+34.7456,+8.70808,+0,+0,+9
2000-08-01 10:01:00 PDT,+48.7164,+12.2095,+0,+0,+13
2000-08-01 10:02:00 PDT,+58.7947,+14.7353,+0,+0,+16
2000-08-01 10:03:00 PDT,+55.4777,+13.904,+0,+0,+15
2000-08-01 10:04:00 PDT,+55.2516,+13.8474,+0,+0,+15
2000-08-01 10:05:00 PDT,+72.28,+18.1151,+0,+0,+19
2000-08-01 10:06:00 PDT,+60.6382,+15.1974,+0,+0,+16
2000-08-01 10:07:00 PDT,+57.7251,+14.4673,+0,+0,+16
2000-08-01 10:08:00 PDT,+49.7077,+12.4579,+0,+0,+14
2000-08-01 10:09:00 PDT,+47.8554,+11.9937,+0,+0,+13
2000-08-01 10:10:00 PDT,+52.5064,+13.1593,+0,+0,+14
2000-08-01 10:11:00 PDT,+49.253,+12.344,+0,+0,+13
2000-08-01 10:12:00 PDT,+61.2741,+15.3567,+0,+0,+16
2000-08-01 10:13:00 PDT,+47.1492,+11.8167,+0,+0,+13
2000-08-01 10:14:00 PDT,+56.1698,+14.0775,+0,+0,+15
2000-08-01 10:15:00 PDT,+51.2555,+12.8458,+0,+0,+14
2000-08-01 10:16:00 PDT,+45.5161,+11.4074,+0,+0,+13
2000-08-01 10:17:00 PDT,+36.5016,+9.14817,+0,+0,+10
2000-08-01 10:18:00 PDT,+30.2237,+7.57478,+0,+0,+8
2000-08-01 10:19:00 PDT,+33.0381,+8.28013,+0,+0,+9
2000-08-01 10:20:00 PDT,+29.694,+7.44201,+0,+0,+8
2000-08-01 10:21:00 PDT,+30.945,+7.75556,+0,+0,+8
2000-08-01 10:22:00 PDT,+26.5471,+6.65333,+0,+0,+7
2000-08-01 10:23:00 PDT,+14.4798,+3.62898,+0,+0,+4
2000-08-01 10:24:00 PDT,+17.2183,+4.31531,+0,+0,+5
2000-08-01 10:25:00 PDT,+35.0677,+8.7888,+0,+0,+9
2000-08-01 10:26:00 PDT,+42.6588,+10.6913,+0,+0,+11
2000-08-01 10:27:00 PDT,+45.2296,+11.3356,+0,+0,+12
2000-08-01 10:28:00 PDT,+57.4292,+14.3931,+0,+0,+15
2000-08-01 10:29:00 PDT,+52.3778,+13.1271,+0,+0,+14
2000-08-01 10:30:00 PDT,+56.1047,+14.0612,+0,+0,+16
2000-08-01 10:31:00 PDT,+59.9314,+15.0202,+0,+0,+17
2000-08-01 10:32:00 PDT,+61.7621,+15.479,+0,+0,+17
2000-08-01 10:33:00 PDT,+50.0327,+12.5394,+0,+0,+14
2000-08-01 10:34:00 PDT,+62.3854,+15.6352,+0,+0,+17
2000-08-01 10:35:00 PDT,+54.7862,+13.7307,+0,+0,+15
2000-08-01 10:36:00 PDT,+60.5782,+15.1823,+0,+0,+17
2000-08-01 10:37:00 PDT,+72.5706,+18.1879,+0,+0,+20
2000-08-01 10:38:00 PDT,+83.4546,+20.9157,+0,+0,+23
2000-08-01 10:39:00 PDT,+67.614,+16.9457,+0,+0,+18
2000-08-01 10:40:00 PDT,+68.8624,+17.2585,+0,+0,+18
2000-08-01 10:41:00 PDT,+51.2846,+12.8531,+0,+0,+14
2000-08-01 10:42:00 PDT,+38.2683,+9.59095,+0,+0,+10
2000-08-01 10:43:00 PDT,+38.8742,+9.74278,+0,+0,+10
2000-08-01 10:44:00 PDT,+48.1745,+12.0737,+0,+0,+13
2000-08-01 10:45:00 PDT,+43.8589,+10.9921,+0,+0,+12
2000-08-01 10:46:00 PDT,+49.2369,+12.3399,+0,+0,+14
2000-08-01 10:47:00 PDT,+43.7337,+10.9607,+0,+0,+13
2000-08-01 10:48:00 PDT,+59.7083,+14.9643,+0,+0,+17
2000-08-01 10:49:00 PDT,+44.1258,+11.059,+0,+0,+13
2000-08-01 10:50:00 PDT,+42.0351,+10.535,+0,+0,+12
2000-08-01 10:51:00 PDT,+39.9891,+10.0222,+0,+0,+11
2000-08-01 10:52:00 PDT,+22.2807,+5.58406,+0,+0,+6
2000-08-01 10:53:00 PDT,+27.0088,+6.76903,+0,+0,+7
2000-08-01 10:54:00 PDT,+27.0323,+6.77493,+0,+0,+7
2000-08-01 10:55:00 PDT,+49.2843,+12.3518,+0,+0,+13
2000-08-01 10:56:00 PDT,+66.3766,+16.6355,+0,+0,+18
2000-08-01 10:57:00 PDT,+67.5969,+16.9414,+0,+0,+18
2000-08-01 10:58:00 PDT,+75.1343,+18.8304,+0,+0,+20
2000-08-01 10:59:00 PDT,+66.4382,+16.651,+0,+0,+18
2000-08-01 11:00:00 PDT,+71.8895,+18.0172,+0,+0,+19
2000-08-01 11:01:00 PDT,+53.6838,+13.4544,+0,+0,+15
2000-08-01 11:02:00 PDT,+62.2737,+15.6072,+0,+0,+17
2000-08-01 11:03:00 PDT,+55.6157,+13.9386,+0,+0,+15
2000-08-01 11:04:00 PDT,+56.0797,+14.0549,+0,+0,+15
2000-08-01 11:05:00 PDT,+41.3999,+10.3758,+0,+0,+11
2000-08-01 11:06:00 PDT,+56.1598,+14.075,+0,+0,+15
2000-08-01 11:07:00 PDT,+62.9741,+15.7828,+0,+0,+16
2000-08-01 11:08:00 PDT,+56.4396,+14.1451,+0,+0,+14
2000-08-01 11:09:00 PDT,+50.2561,+12.5954,+0,+0,+13
2000-08-01 11:10:00 PDT,+59.8503,+14.9999,+0,+0,+16
2000-08-01 11:11:00 PDT,+53.7309,+13.4662,+0,+0,+15
2000-08-01 11:12:00 PDT,+64.2762,+16.1091,+0,+0,+18
2000-08-01 11:13:00 PDT,+57.0219,+14.291,+0,+0,+16
2000-08-01 11:14:00 PDT,+73.7536,+18.4844,+0,+0,+21
2000-08-01 11:15:00 PDT,+70.2446,+17.6049,+0,+0,+20
2000-08-01 11:16:00 PDT,+67.9842,+17.0384,+0,+0,+19
2000-08-01 11:17:00 PDT,+57.8574,+14.5004,+0,+0,+16
2000-08-01 11:18:00 PDT,+48.1961,+12.0791,+0,+0,+12
2000-08-01 11:19:00 PDT,+48.1431,+12.0658,+0,+0,+12
2000-08-01 11:20:00 PDT,+55.1689,+13.8266,+0,+0,+14
2000-08-01 11:21:00 PDT,+65.2956,+16.3646,+0,+0,+17
2000-08-01 11:22:00 PDT,+59.1099,+14.8143,+0,+0,+17
2000-08-01 11:23:00 PDT,+69.8741,+17.5121,+0,+0,+21
2000-08-01 11:24:00 PDT,+58.5694,+14.6789,+0,+0,+18
2000-08-01 11:25:00 PDT,+56.9616,+14.2759,+0,+0,+17
2000-08-01 11:26:00 PDT,+48.8211,+12.2357,+0,+0,+15
2000-08-01 11:27:00 PDT,+34.8562,+8.7358,+0,+0,+10
2000-08-01 11:28:00 PDT,+43.4447,+10.8883,+0,+0,+12
2000-08-01 11:29:00 PDT,+37.6616,+9.4389,+0,+0,+11
2000-08-01 11:30:00 PDT,+65.3055,+16.3671,+0,+0,+17
2000-08-01 11:31:00 PDT,+58.1798,+14.5812,+0,+0,+15
2000-08-01 11:32:00 PDT,+61.1414,+15.3235,+0,+0,+16
2000-08-01 11:33:00 PDT,+65.9241,+16.5221,+0,+0,+17
2000-08-01 11:34:00 PDT,+56.7359,+14.2194,+0,+0,+15
2000-08-01 11:35:00 PDT,+65.4906,+16.4135,+0,+0,+17
2000-08-01 11:36:00 PDT,+82.9487,+20.7889,+0,+0,+21
2000-08-01 11:37:00 PDT,+73.6368,+18.4551,+0,+0,+18
2000-08-01 11:38:00 PDT,+75.0181,+18.8013,+0,+0,+19
2000-08-01 11:39:00 PDT,+68.7441,+17.2289,+0,+0,+18
2000-08-01 11:40:00 PDT,+84.9572,+21.2923,+0,+0,+22
2000-08-01 11:41:00 PDT,+76.7195,+19.2277,+0,+0,+20
2000-08-01 11:42:00 PDT,+83.636,+20.9612,+0,+0,+22
2000-08-01 11:43:00 PDT,+83.7916,+21.0002,+0,+0,+23
2000-08-01 11:44:00 PDT,+89.0825,+22.3262,+0,+0,+24
2000-08-01 11:45:00 PDT,+71.9778,+18.0393,+0,+0,+20
2000-08-01 11:46:00 PDT,+56.673,+14.2036,+0,+0,+16
2000-08-01 11:47:00 PDT,+48.0129,+12.0332,+0,+0,+14
2000-08-01 11:48:00 PDT,+71.8827,+18.0155,+0,+0,+21
2000-08-01 11:49:00 PDT,+80.4436,+20.1611,+0,+0,+23
2000-08-01 11:50:00 PDT,+84.625,+21.209,+0,+0,+24
2000-08-01 11:51:00 PDT,+89.5496,+22.4432,+0,+0,+25
2000-08-01 11:52:00 PDT,+63.7489,+15.977,+0,+0,+17
2000-08-01 11:53:00 PDT,+58.3057,+14.6128,+0,+0,+16
2000-08-01 11:54:00 PDT,+68.0281,+17.0495,+0,+0,+18
2000-08-01 11:55:00 PDT,+83.3781,+20.8965,+0,+0,+22
2000-08-01 11:56:00 PDT,+84.2072,+21.1043,+0,+0,+22
2000-08-01 11:57:00 PDT,+93.0589,+23.3228,+0,+0,+24
2000-08-01 11:58:00 PDT,+75.6746,+18.9658,+0,+0,+20
2000-08-01 11:59:00 PDT,+96.2034,+24.1108,+0,+0,+25
2000-08-01 12:00:00 PDT,+84.7004,+21.2279,+0,+0,+23
2000-08-01 12:01:00 PDT,+77.1322,+19.3311,+0,+0,+21
2000-08-01 12:02:00 PDT,+78.0596,+19.5636,+0,+0,+21
2000-08-01 12:03:00 PDT,+72.2229,+18.1008,+0,+0,+19
2000-08-01 12:04:00 PDT,+78.3458,+19.6353,+0,+0,+19
2000-08-01 12:05:00 PDT,+114.394,+28.67,+0,+0,+28
2000-08-01 12:06:00 PDT,+132.861,+33.2981,+0,+0,+34
2000-08-01 12:07:00 PDT,+141.338,+35.4226,+0,+0,+37
2000-08-01 12:08:00 PDT,+141.076,+35.357,+0,+0,+37
2000-08-01 12:09:00 PDT,+128.886,+32.3018,+0,+0,+35
2000-08-01 12:10:00 PDT,+104.792,+26.2634,+0,+0,+29
2000-08-01 12:11:00 PDT,+114.838,+28.781,+0,+0,+30
2000-08-01 12:12:00 PDT,+117.49,+29.4456,+0,+0,+31
2000-08-01 12:13:00 PDT,+121.193,+30.3737,+0,+0,+32
2000-08-01 12:14:00 PDT,+114.908,+28.7986,+0,+0,+30
2000-08-01 12:15:00 PDT,+92.5359,+23.1917,+0,+0,+25
2000-08-01 12:16:00 PDT,+106.678,+26.7359,+0,+0,+28
2000-08-01 12:17:00 PDT,+112.64,+28.2302,+0,+0,+29
2000-08-01 12:18:00 PDT,+125.911,+31.5563,+0,+0,+32
2000-08-01 12:19:00 PDT,+129.822,+32.5366,+0,+0,+33
2000-08-01 12:20:00 PDT,+112.202,+28.1205,+0,+0,+28
2000-08-01 12:21:00 PDT,+137.25,+34.398,+0,+0,+35
