# file...... HVAC_Data2.csv
# date...... Tue Nov 16 13:13:55 2010
# user...... D3P313
# host...... (null)
# group..... class=house
# trigger... (none)
# interval.. 60
# limit..... 2880
# property.. timestamp,avg(cooling_setpoint),sum(hvac_load)
2000-08-01 08:06:00 PDT,+72.8792,+8.13902
2000-08-01 08:07:00 PDT,+72.8792,+13.3876
2000-08-01 08:08:00 PDT,+72.8792,+20.7656
2000-08-01 08:09:00 PDT,+72.8792,+16.0577
2000-08-01 08:10:00 PDT,+72.8792,+16.0855
2000-08-01 08:11:00 PDT,+72.8792,+10.8441
2000-08-01 08:12:00 PDT,+72.8792,+6.73905
2000-08-01 08:13:00 PDT,+72.8792,+8.2463
2000-08-01 08:14:00 PDT,+72.8792,+16.2009
2000-08-01 08:15:00 PDT,+72.8792,+12.7487
2000-08-01 08:16:00 PDT,+72.8792,+17.381
2000-08-01 08:17:00 PDT,+72.8792,+19.657
2000-08-01 08:18:00 PDT,+72.8792,+11.6942
2000-08-01 08:19:00 PDT,+72.8792,+18.3101
2000-08-01 08:20:00 PDT,+72.8792,+9.37718
2000-08-01 08:21:00 PDT,+72.8792,+6.61501
2000-08-01 08:22:00 PDT,+72.8792,+6.62557
2000-08-01 08:23:00 PDT,+72.8792,+6.06716
2000-08-01 08:24:00 PDT,+72.8792,+2.78688
2000-08-01 08:25:00 PDT,+73.5548,+2.79036
2000-08-01 08:26:00 PDT,+73.5548,+16.3455
2000-08-01 08:27:00 PDT,+73.5548,+16.3645
2000-08-01 08:28:00 PDT,+73.5548,+28.1557
2000-08-01 08:29:00 PDT,+73.5548,+32.904
2000-08-01 08:30:00 PDT,+74.2703,+26.1323
2000-08-01 08:31:00 PDT,+74.2703,+25.7735
2000-08-01 08:32:00 PDT,+74.2703,+26.1906
2000-08-01 08:33:00 PDT,+74.2703,+21.4073
2000-08-01 08:34:00 PDT,+74.2703,+30.2776
2000-08-01 08:35:00 PDT,+74.2703,+34.6151
2000-08-01 08:36:00 PDT,+74.2703,+38.9513
2000-08-01 08:37:00 PDT,+74.2703,+38.7675
2000-08-01 08:38:00 PDT,+74.2703,+41.1592
2000-08-01 08:39:00 PDT,+74.2703,+44.7718
2000-08-01 08:40:00 PDT,+74.2703,+46.5049
2000-08-01 08:41:00 PDT,+74.2703,+47.027
2000-08-01 08:42:00 PDT,+74.2703,+36.5904
2000-08-01 08:43:00 PDT,+74.2703,+29.7366
2000-08-01 08:44:00 PDT,+74.2703,+30.8108
2000-08-01 08:45:00 PDT,+74.8585,+28.6208
2000-08-01 08:46:00 PDT,+74.8585,+20.5668
2000-08-01 08:47:00 PDT,+74.8585,+23.4151
2000-08-01 08:48:00 PDT,+74.8585,+21.0647
2000-08-01 08:49:00 PDT,+74.8585,+22.5213
2000-08-01 08:50:00 PDT,+74.8585,+29.002
2000-08-01 08:51:00 PDT,+74.8585,+41.5188
2000-08-01 08:52:00 PDT,+74.8585,+49.5088
2000-08-01 08:53:00 PDT,+74.8585,+59.6173
2000-08-01 08:54:00 PDT,+74.8585,+54.3134
2000-08-01 08:55:00 PDT,+74.8585,+58.5685
2000-08-01 08:56:00 PDT,+74.8585,+51.1586
2000-08-01 08:57:00 PDT,+74.8585,+40.492
2000-08-01 08:58:00 PDT,+74.8585,+52.0701
2000-08-01 08:59:00 PDT,+74.8585,+57.0654
2000-08-01 09:00:00 PDT,+74.8585,+54.5464
2000-08-01 09:01:00 PDT,+74.8585,+64.0411
2000-08-01 09:02:00 PDT,+74.8585,+55.0178
2000-08-01 09:03:00 PDT,+74.8585,+58.5845
2000-08-01 09:04:00 PDT,+74.8585,+44.9352
2000-08-01 09:05:00 PDT,+74.8585,+38.0431
2000-08-01 09:06:00 PDT,+74.8585,+42.4738
2000-08-01 09:07:00 PDT,+74.8585,+36.949
2000-08-01 09:08:00 PDT,+74.8585,+38.0125
2000-08-01 09:09:00 PDT,+74.8585,+34.9291
2000-08-01 09:10:00 PDT,+74.8585,+38.1093
2000-08-01 09:11:00 PDT,+74.8585,+34.0593
2000-08-01 09:12:00 PDT,+74.8585,+38.6762
2000-08-01 09:13:00 PDT,+74.8585,+36.8107
2000-08-01 09:14:00 PDT,+74.8585,+37.2598
2000-08-01 09:15:00 PDT,+75.8506,+34.2381
2000-08-01 09:16:00 PDT,+75.8506,+39.9524
2000-08-01 09:17:00 PDT,+75.8506,+48.3039
2000-08-01 09:18:00 PDT,+75.8506,+55.4466
2000-08-01 09:19:00 PDT,+75.8506,+53.9958
2000-08-01 09:20:00 PDT,+75.8506,+67.4952
2000-08-01 09:21:00 PDT,+75.8506,+68.4659
2000-08-01 09:22:00 PDT,+75.8506,+56.5847
2000-08-01 09:23:00 PDT,+75.8506,+49.5371
2000-08-01 09:24:00 PDT,+75.8506,+53.1744
2000-08-01 09:25:00 PDT,+75.8506,+35.3463
2000-08-01 09:26:00 PDT,+75.8506,+27.4369
2000-08-01 09:27:00 PDT,+75.8506,+37.0865
2000-08-01 09:28:00 PDT,+75.8506,+36.6497
2000-08-01 09:29:00 PDT,+75.8506,+34.6775
2000-08-01 09:30:00 PDT,+75.8506,+46.1326
2000-08-01 09:31:00 PDT,+75.8506,+33.2632
2000-08-01 09:32:00 PDT,+75.8506,+29.2114
2000-08-01 09:33:00 PDT,+75.8506,+34.1941
2000-08-01 09:34:00 PDT,+75.8506,+46.7211
2000-08-01 09:35:00 PDT,+75.8506,+45.419
2000-08-01 09:36:00 PDT,+75.8506,+45.4235
2000-08-01 09:37:00 PDT,+75.8506,+44.0991
2000-08-01 09:38:00 PDT,+75.8506,+33.187
2000-08-01 09:39:00 PDT,+75.8506,+35.2717
2000-08-01 09:40:00 PDT,+75.8506,+39.2911
2000-08-01 09:41:00 PDT,+75.8506,+48.3923
2000-08-01 09:42:00 PDT,+75.8506,+52.8531
2000-08-01 09:43:00 PDT,+75.8506,+67.5236
2000-08-01 09:44:00 PDT,+75.8506,+64.0695
2000-08-01 09:45:00 PDT,+75.8506,+54.4672
2000-08-01 09:46:00 PDT,+75.8506,+44.7528
2000-08-01 09:47:00 PDT,+75.8506,+36.4051
2000-08-01 09:48:00 PDT,+75.8506,+28.2676
2000-08-01 09:49:00 PDT,+75.8506,+39.9043
2000-08-01 09:50:00 PDT,+75.8506,+47.5412
2000-08-01 09:51:00 PDT,+75.8506,+45.323
2000-08-01 09:52:00 PDT,+75.8506,+42.9631
2000-08-01 09:53:00 PDT,+75.8506,+30.2966
2000-08-01 09:54:00 PDT,+75.8506,+34.9015
2000-08-01 09:55:00 PDT,+75.8506,+31.7254
2000-08-01 09:56:00 PDT,+75.8506,+35.0258
2000-08-01 09:57:00 PDT,+75.8506,+38.6178
2000-08-01 09:58:00 PDT,+75.8506,+34.0329
2000-08-01 09:59:00 PDT,+75.8506,+44.2928
2000-08-01 10:00:00 PDT,+75.8506,+34.7389
2000-08-01 10:01:00 PDT,+75.8506,+48.7071
2000-08-01 10:02:00 PDT,+75.8506,+58.7866
2000-08-01 10:03:00 PDT,+75.8506,+55.4698
2000-08-01 10:04:00 PDT,+75.8506,+55.2533
2000-08-01 10:05:00 PDT,+75.8506,+72.2767
2000-08-01 10:06:00 PDT,+75.8506,+60.657
2000-08-01 10:07:00 PDT,+75.8506,+57.7336
2000-08-01 10:08:00 PDT,+75.8506,+49.7084
2000-08-01 10:09:00 PDT,+75.8506,+47.853
2000-08-01 10:10:00 PDT,+75.8506,+52.5205
2000-08-01 10:11:00 PDT,+75.8506,+49.2571
2000-08-01 10:12:00 PDT,+75.8506,+61.273
2000-08-01 10:13:00 PDT,+75.8506,+47.1525
2000-08-01 10:14:00 PDT,+75.8506,+56.1804
2000-08-01 10:15:00 PDT,+75.8506,+51.2669
2000-08-01 10:16:00 PDT,+75.8506,+45.5344
2000-08-01 10:17:00 PDT,+75.8506,+36.5066
2000-08-01 10:18:00 PDT,+75.8506,+30.2148
2000-08-01 10:19:00 PDT,+75.8506,+33.0223
2000-08-01 10:20:00 PDT,+75.8506,+29.6781
2000-08-01 10:21:00 PDT,+75.8506,+30.9284
2000-08-01 10:22:00 PDT,+75.8506,+26.5351
2000-08-01 10:23:00 PDT,+75.8506,+14.472
2000-08-01 10:24:00 PDT,+75.8506,+17.2171
2000-08-01 10:25:00 PDT,+75.8506,+35.0633
2000-08-01 10:26:00 PDT,+75.8506,+42.6598
2000-08-01 10:27:00 PDT,+75.8506,+45.2389
2000-08-01 10:28:00 PDT,+75.8506,+57.4311
2000-08-01 10:29:00 PDT,+75.8506,+52.3846
2000-08-01 10:30:00 PDT,+75.8506,+56.1047
2000-08-01 10:31:00 PDT,+75.8506,+59.9195
2000-08-01 10:32:00 PDT,+75.8506,+61.7524
2000-08-01 10:33:00 PDT,+75.8506,+50.0199
2000-08-01 10:34:00 PDT,+75.8506,+62.3644
2000-08-01 10:35:00 PDT,+75.8506,+54.7632
2000-08-01 10:36:00 PDT,+75.8506,+60.5682
2000-08-01 10:37:00 PDT,+75.8506,+72.5646
2000-08-01 10:38:00 PDT,+75.8506,+83.4678
2000-08-01 10:39:00 PDT,+75.8506,+67.6319
2000-08-01 10:40:00 PDT,+75.8506,+68.8796
2000-08-01 10:41:00 PDT,+75.8506,+51.3081
2000-08-01 10:42:00 PDT,+75.8506,+38.2741
2000-08-01 10:43:00 PDT,+75.8506,+38.8605
2000-08-01 10:44:00 PDT,+75.8506,+48.1507
2000-08-01 10:45:00 PDT,+75.8506,+43.841
2000-08-01 10:46:00 PDT,+75.8506,+49.2189
2000-08-01 10:47:00 PDT,+75.8506,+43.7282
2000-08-01 10:48:00 PDT,+75.8506,+59.7013
2000-08-01 10:49:00 PDT,+75.8506,+44.1292
2000-08-01 10:50:00 PDT,+75.8506,+42.0351
2000-08-01 10:51:00 PDT,+75.8506,+39.9897
2000-08-01 10:52:00 PDT,+75.8506,+22.2816
2000-08-01 10:53:00 PDT,+75.8506,+27.0054
2000-08-01 10:54:00 PDT,+75.8506,+27.0093
2000-08-01 10:55:00 PDT,+76.1049,+49.2556
2000-08-01 10:56:00 PDT,+76.1049,+66.3431
2000-08-01 10:57:00 PDT,+76.1049,+67.557
2000-08-01 10:58:00 PDT,+76.1049,+75.1031
2000-08-01 10:59:00 PDT,+76.1049,+66.4132
2000-08-01 11:00:00 PDT,+76.1049,+71.8503
2000-08-01 11:01:00 PDT,+76.1049,+53.6775
2000-08-01 11:02:00 PDT,+76.1049,+62.2432
2000-08-01 11:03:00 PDT,+76.1049,+55.5843
2000-08-01 11:04:00 PDT,+76.1049,+56.0391
2000-08-01 11:05:00 PDT,+76.1049,+41.3799
2000-08-01 11:06:00 PDT,+76.1049,+56.1532
2000-08-01 11:07:00 PDT,+76.1049,+62.9763
2000-08-01 11:08:00 PDT,+76.1049,+56.469
2000-08-01 11:09:00 PDT,+76.1049,+50.2749
2000-08-01 11:10:00 PDT,+76.1049,+59.8566
2000-08-01 11:11:00 PDT,+76.1049,+53.7177
2000-08-01 11:12:00 PDT,+76.1049,+64.2749
2000-08-01 11:13:00 PDT,+76.1049,+57.0243
2000-08-01 11:14:00 PDT,+76.1049,+73.7437
2000-08-01 11:15:00 PDT,+76.1049,+70.2281
2000-08-01 11:16:00 PDT,+76.1049,+67.9688
2000-08-01 11:17:00 PDT,+76.1049,+57.834
2000-08-01 11:18:00 PDT,+76.1049,+48.1581
2000-08-01 11:19:00 PDT,+76.1049,+48.1001
2000-08-01 11:20:00 PDT,+76.1049,+55.1192
2000-08-01 11:21:00 PDT,+76.1049,+65.2572
2000-08-01 11:22:00 PDT,+76.1049,+59.0821
2000-08-01 11:23:00 PDT,+76.1049,+69.8434
2000-08-01 11:24:00 PDT,+76.1049,+58.5538
2000-08-01 11:25:00 PDT,+76.1049,+56.9384
2000-08-01 11:26:00 PDT,+76.1049,+48.812
2000-08-01 11:27:00 PDT,+76.1049,+34.8532
2000-08-01 11:28:00 PDT,+76.1049,+43.4193
2000-08-01 11:29:00 PDT,+76.1049,+37.6611
2000-08-01 11:30:00 PDT,+76.1049,+65.2991
2000-08-01 11:31:00 PDT,+76.1049,+58.1858
2000-08-01 11:32:00 PDT,+76.1049,+61.1478
2000-08-01 11:33:00 PDT,+76.1049,+65.9294
2000-08-01 11:34:00 PDT,+76.1049,+56.7432
2000-08-01 11:35:00 PDT,+76.1049,+65.4942
2000-08-01 11:36:00 PDT,+76.1049,+82.9641
2000-08-01 11:37:00 PDT,+76.1049,+73.6571
2000-08-01 11:38:00 PDT,+76.1049,+75.0435
2000-08-01 11:39:00 PDT,+76.1049,+68.7822
2000-08-01 11:40:00 PDT,+76.1049,+85
2000-08-01 11:41:00 PDT,+76.1049,+76.7445
2000-08-01 11:42:00 PDT,+76.1049,+83.668
2000-08-01 11:43:00 PDT,+76.1049,+83.8146
2000-08-01 11:44:00 PDT,+76.1049,+89.1127
2000-08-01 11:45:00 PDT,+76.1049,+72.0012
2000-08-01 11:46:00 PDT,+76.1049,+56.6896
2000-08-01 11:47:00 PDT,+76.1049,+48.0272
2000-08-01 11:48:00 PDT,+76.1049,+71.8841
2000-08-01 11:49:00 PDT,+76.1049,+80.4456
2000-08-01 11:50:00 PDT,+76.1049,+84.6317
2000-08-01 11:51:00 PDT,+76.1049,+89.5554
2000-08-01 11:52:00 PDT,+76.1049,+63.7569
2000-08-01 11:53:00 PDT,+76.1049,+58.309
2000-08-01 11:54:00 PDT,+76.1049,+68.0321
2000-08-01 11:55:00 PDT,+76.1049,+83.3846
2000-08-01 11:56:00 PDT,+76.1049,+84.2189
2000-08-01 11:57:00 PDT,+76.1049,+93.0676
2000-08-01 11:58:00 PDT,+76.1049,+75.6916
2000-08-01 11:59:00 PDT,+76.1049,+96.2085
2000-08-01 12:00:00 PDT,+76.1049,+84.7159
2000-08-01 12:01:00 PDT,+76.1049,+77.1468
2000-08-01 12:02:00 PDT,+76.1049,+78.0835
2000-08-01 12:03:00 PDT,+76.1049,+72.2474
2000-08-01 12:04:00 PDT,+76.1049,+78.353
2000-08-01 12:05:00 PDT,+76.1049,+114.418
2000-08-01 12:06:00 PDT,+76.1049,+132.905
2000-08-01 12:07:00 PDT,+76.1049,+141.398
2000-08-01 12:08:00 PDT,+76.1049,+141.155
2000-08-01 12:09:00 PDT,+76.1049,+128.972
2000-08-01 12:10:00 PDT,+76.1049,+104.857
2000-08-01 12:11:00 PDT,+76.1049,+114.872
2000-08-01 12:12:00 PDT,+76.1049,+117.522
2000-08-01 12:13:00 PDT,+76.1049,+121.224
2000-08-01 12:14:00 PDT,+76.1049,+114.944
2000-08-01 12:15:00 PDT,+76.1049,+92.5682
2000-08-01 12:16:00 PDT,+76.1049,+106.698
2000-08-01 12:17:00 PDT,+76.1049,+112.674
2000-08-01 12:18:00 PDT,+76.1049,+125.945
2000-08-01 12:19:00 PDT,+76.1049,+129.859
2000-08-01 12:20:00 PDT,+76.1049,+112.236
2000-08-01 12:21:00 PDT,+76.1049,+137.285
2000-08-01 12:22:00 PDT,+76.1049,+122.284
2000-08-01 12:23:00 PDT,+76.1049,+133.695
2000-08-01 12:24:00 PDT,+76.1049,+155.295
2000-08-01 12:25:00 PDT,+76.1049,+155.879
2000-08-01 12:26:00 PDT,+76.1049,+155.77
2000-08-01 12:27:00 PDT,+76.1049,+160.822
2000-08-01 12:28:00 PDT,+76.1049,+166.48
2000-08-01 12:29:00 PDT,+76.1049,+159.723
2000-08-01 12:30:00 PDT,+76.1049,+162.595
2000-08-01 12:31:00 PDT,+76.1049,+173.979
2000-08-01 12:32:00 PDT,+76.1049,+122.818
2000-08-01 12:33:00 PDT,+76.1049,+122.174
2000-08-01 12:34:00 PDT,+76.1049,+149.713
2000-08-01 12:35:00 PDT,+76.1049,+138.676
2000-08-01 12:36:00 PDT,+76.1049,+157.166
2000-08-01 12:37:00 PDT,+76.1049,+163.661
2000-08-01 12:38:00 PDT,+76.1049,+159.245
2000-08-01 12:39:00 PDT,+76.1049,+174.202
2000-08-01 12:40:00 PDT,+76.1049,+172.349
2000-08-01 12:41:00 PDT,+76.1049,+179.169
2000-08-01 12:42:00 PDT,+76.1049,+208.447
2000-08-01 12:43:00 PDT,+76.1049,+213.758
2000-08-01 12:44:00 PDT,+76.1049,+222.756
2000-08-01 12:45:00 PDT,+76.1049,+200.298
2000-08-01 12:46:00 PDT,+76.1049,+193.249
2000-08-01 12:47:00 PDT,+76.1049,+179.858
2000-08-01 12:48:00 PDT,+76.1049,+203.16
2000-08-01 12:49:00 PDT,+76.1049,+202.576
2000-08-01 12:50:00 PDT,+76.1049,+160.212
2000-08-01 12:51:00 PDT,+76.1049,+155.836
2000-08-01 12:52:00 PDT,+76.1049,+182.376
2000-08-01 12:53:00 PDT,+76.1049,+219.172
2000-08-01 12:54:00 PDT,+76.1049,+210.924
2000-08-01 12:55:00 PDT,+76.1049,+226.955
2000-08-01 12:56:00 PDT,+76.1049,+252.631
2000-08-01 12:57:00 PDT,+76.1049,+229.69
2000-08-01 12:58:00 PDT,+76.1049,+283.447
2000-08-01 12:59:00 PDT,+76.1049,+271.348
2000-08-01 13:00:00 PDT,+76.1049,+275.327
2000-08-01 13:01:00 PDT,+76.1049,+246.527
2000-08-01 13:02:00 PDT,+76.1049,+222.003
2000-08-01 13:03:00 PDT,+76.1049,+207.222
2000-08-01 13:04:00 PDT,+76.1049,+217.937
2000-08-01 13:05:00 PDT,+76.1049,+205.398
2000-08-01 13:06:00 PDT,+76.1049,+225.587
2000-08-01 13:07:00 PDT,+76.1049,+232.279
2000-08-01 13:08:00 PDT,+76.1049,+216.87
2000-08-01 13:09:00 PDT,+76.1049,+233.866
2000-08-01 13:10:00 PDT,+76.1049,+232.147
2000-08-01 13:11:00 PDT,+76.1049,+263.929
2000-08-01 13:12:00 PDT,+76.1049,+307.906
2000-08-01 13:13:00 PDT,+76.1049,+323.719
2000-08-01 13:14:00 PDT,+76.1049,+312.746
2000-08-01 13:15:00 PDT,+76.1049,+297.444
2000-08-01 13:16:00 PDT,+76.1049,+274.808
2000-08-01 13:17:00 PDT,+76.1049,+246.027
2000-08-01 13:18:00 PDT,+76.1049,+220.699
2000-08-01 13:19:00 PDT,+76.1049,+251.229
2000-08-01 13:20:00 PDT,+76.1049,+249.94
2000-08-01 13:21:00 PDT,+76.1049,+271.675
2000-08-01 13:22:00 PDT,+76.1049,+262.568
2000-08-01 13:23:00 PDT,+76.1049,+279.103
2000-08-01 13:24:00 PDT,+76.1049,+262.428
2000-08-01 13:25:00 PDT,+76.1049,+271.149
2000-08-01 13:26:00 PDT,+76.1049,+315.248
2000-08-01 13:27:00 PDT,+76.1049,+312.473
2000-08-01 13:28:00 PDT,+76.1049,+330.632
2000-08-01 13:29:00 PDT,+76.1049,+334.971
2000-08-01 13:30:00 PDT,+76.1049,+346.025
2000-08-01 13:31:00 PDT,+76.1049,+318.245
2000-08-01 13:32:00 PDT,+76.1049,+319.303
2000-08-01 13:33:00 PDT,+76.1049,+284.973
2000-08-01 13:34:00 PDT,+76.1049,+322.189
2000-08-01 13:35:00 PDT,+76.1049,+343.781
2000-08-01 13:36:00 PDT,+76.1049,+341.431
2000-08-01 13:37:00 PDT,+76.1049,+336.914
2000-08-01 13:38:00 PDT,+76.1049,+323.969
2000-08-01 13:39:00 PDT,+76.1049,+332.642
2000-08-01 13:40:00 PDT,+76.1049,+301.773
2000-08-01 13:41:00 PDT,+76.1049,+295.244
2000-08-01 13:42:00 PDT,+76.1049,+354.365
2000-08-01 13:43:00 PDT,+76.1049,+363.338
2000-08-01 13:44:00 PDT,+76.1049,+390.428
2000-08-01 13:45:00 PDT,+76.1049,+367.531
2000-08-01 13:46:00 PDT,+76.1049,+366.328
2000-08-01 13:47:00 PDT,+76.1049,+346.956
2000-08-01 13:48:00 PDT,+76.1049,+349.387
2000-08-01 13:49:00 PDT,+76.1049,+354.381
2000-08-01 13:50:00 PDT,+76.1049,+363.767
2000-08-01 13:51:00 PDT,+76.1049,+409.539
2000-08-01 13:52:00 PDT,+76.1049,+395.484
2000-08-01 13:53:00 PDT,+76.1049,+350.757
2000-08-01 13:54:00 PDT,+76.1049,+333.784
2000-08-01 13:55:00 PDT,+76.1049,+333.457
2000-08-01 13:56:00 PDT,+76.1049,+361.839
2000-08-01 13:57:00 PDT,+76.1049,+391.256
2000-08-01 13:58:00 PDT,+76.1049,+443.105
2000-08-01 13:59:00 PDT,+76.1049,+384.248
2000-08-01 14:00:00 PDT,+75.8521,+559.896
2000-08-01 14:01:00 PDT,+75.8521,+561.941
2000-08-01 14:02:00 PDT,+75.8521,+587.759
2000-08-01 14:03:00 PDT,+75.8521,+623.881
2000-08-01 14:04:00 PDT,+75.8521,+620.305
2000-08-01 14:05:00 PDT,+75.8521,+579.92
2000-08-01 14:06:00 PDT,+75.8521,+497.605
2000-08-01 14:07:00 PDT,+75.8521,+390.815
2000-08-01 14:08:00 PDT,+75.8521,+368.379
2000-08-01 14:09:00 PDT,+75.8521,+304.475
2000-08-01 14:10:00 PDT,+75.8521,+307.353
2000-08-01 14:11:00 PDT,+75.8521,+332.666
2000-08-01 14:12:00 PDT,+75.8521,+402.412
2000-08-01 14:13:00 PDT,+75.8521,+456.139
2000-08-01 14:14:00 PDT,+75.8521,+496.144
2000-08-01 14:15:00 PDT,+75.8521,+544.499
2000-08-01 14:16:00 PDT,+75.8521,+520.083
2000-08-01 14:17:00 PDT,+75.8521,+524.136
2000-08-01 14:18:00 PDT,+75.8521,+543.842
2000-08-01 14:19:00 PDT,+75.8521,+530.903
2000-08-01 14:20:00 PDT,+75.8521,+497.109
2000-08-01 14:21:00 PDT,+75.8521,+463.902
2000-08-01 14:22:00 PDT,+75.8521,+415.237
2000-08-01 14:23:00 PDT,+75.8521,+391.737
2000-08-01 14:24:00 PDT,+75.8521,+397.309
2000-08-01 14:25:00 PDT,+75.717,+555.756
2000-08-01 14:26:00 PDT,+75.717,+596.904
2000-08-01 14:27:00 PDT,+75.717,+645.333
2000-08-01 14:28:00 PDT,+75.717,+673.761
2000-08-01 14:29:00 PDT,+75.717,+685.64
2000-08-01 14:30:00 PDT,+75.5994,+734.918
2000-08-01 14:31:00 PDT,+75.5994,+724.846
2000-08-01 14:32:00 PDT,+75.5994,+671.401
2000-08-01 14:33:00 PDT,+75.5994,+666.453
2000-08-01 14:34:00 PDT,+75.5994,+613.609
2000-08-01 14:35:00 PDT,+75.5994,+534.37
2000-08-01 14:36:00 PDT,+75.5994,+474.796
2000-08-01 14:37:00 PDT,+75.5994,+375.863
2000-08-01 14:38:00 PDT,+75.5994,+381.134
2000-08-01 14:39:00 PDT,+75.5994,+434.456
2000-08-01 14:40:00 PDT,+75.4642,+696.379
2000-08-01 14:41:00 PDT,+75.4642,+719.479
2000-08-01 14:42:00 PDT,+75.4642,+742.382
2000-08-01 14:43:00 PDT,+75.4642,+748.878
2000-08-01 14:44:00 PDT,+75.4642,+748.673
2000-08-01 14:45:00 PDT,+75.3466,+870.943
2000-08-01 14:46:00 PDT,+75.3466,+855.744
2000-08-01 14:47:00 PDT,+75.3466,+834.908
2000-08-01 14:48:00 PDT,+75.3466,+854.153
2000-08-01 14:49:00 PDT,+75.3466,+774.264
2000-08-01 14:50:00 PDT,+75.3466,+611.318
2000-08-01 14:51:00 PDT,+75.3466,+499.761
2000-08-01 14:52:00 PDT,+75.3466,+469.81
2000-08-01 14:53:00 PDT,+75.3466,+495.526
2000-08-01 14:54:00 PDT,+75.3466,+564.315
2000-08-01 14:55:00 PDT,+75.3466,+545.51
2000-08-01 14:56:00 PDT,+75.3466,+559.264
2000-08-01 14:57:00 PDT,+75.3466,+534.492
2000-08-01 14:58:00 PDT,+75.3466,+562.696
2000-08-01 14:59:00 PDT,+75.3466,+594.13
2000-08-01 15:00:00 PDT,+75.3466,+692.533
2000-08-01 15:01:00 PDT,+75.3466,+721.063
2000-08-01 15:02:00 PDT,+75.3466,+659.961
2000-08-01 15:03:00 PDT,+75.3466,+601.505
2000-08-01 15:04:00 PDT,+75.3466,+575.443
2000-08-01 15:05:00 PDT,+75.3466,+483.29
2000-08-01 15:06:00 PDT,+75.3466,+461.405
2000-08-01 15:07:00 PDT,+75.3466,+416.172
2000-08-01 15:08:00 PDT,+75.3466,+393.352
2000-08-01 15:09:00 PDT,+75.3466,+444.713
2000-08-01 15:10:00 PDT,+75.3466,+446.356
2000-08-01 15:11:00 PDT,+75.3466,+462.129
2000-08-01 15:12:00 PDT,+75.3466,+509.137
2000-08-01 15:13:00 PDT,+75.3466,+549.885
2000-08-01 15:14:00 PDT,+75.3466,+469.78
2000-08-01 15:15:00 PDT,+75.2114,+664.411
2000-08-01 15:16:00 PDT,+75.2114,+708.554
2000-08-01 15:17:00 PDT,+75.2114,+735.348
2000-08-01 15:18:00 PDT,+75.2114,+769.273
2000-08-01 15:19:00 PDT,+75.2114,+747.855
2000-08-01 15:20:00 PDT,+75.2114,+631.753
2000-08-01 15:21:00 PDT,+75.2114,+507.562
2000-08-01 15:22:00 PDT,+75.2114,+467.983
2000-08-01 15:23:00 PDT,+75.2114,+390.368
2000-08-01 15:24:00 PDT,+75.2114,+370.454
2000-08-01 15:25:00 PDT,+75.0938,+564.845
2000-08-01 15:26:00 PDT,+75.0938,+545.196
2000-08-01 15:27:00 PDT,+75.0938,+547.171
2000-08-01 15:28:00 PDT,+75.0938,+599.875
2000-08-01 15:29:00 PDT,+75.0938,+636.707
2000-08-01 15:30:00 PDT,+73.9491,+958.569
2000-08-01 15:31:00 PDT,+73.9491,+878.907
2000-08-01 15:32:00 PDT,+73.9491,+831.271
2000-08-01 15:33:00 PDT,+73.9491,+808.376
2000-08-01 15:34:00 PDT,+73.9491,+778.778
2000-08-01 15:35:00 PDT,+73.814,+848.024
2000-08-01 15:36:00 PDT,+73.814,+865.82
2000-08-01 15:37:00 PDT,+73.814,+874.902
2000-08-01 15:38:00 PDT,+73.814,+974.746
2000-08-01 15:39:00 PDT,+73.814,+972.023
2000-08-01 15:40:00 PDT,+73.6963,+1120.2
2000-08-01 15:41:00 PDT,+73.6963,+1063.94
2000-08-01 15:42:00 PDT,+73.6963,+1007.57
2000-08-01 15:43:00 PDT,+73.6963,+915.267
2000-08-01 15:44:00 PDT,+73.6963,+897.034
2000-08-01 15:45:00 PDT,+73.6963,+855.374
2000-08-01 15:46:00 PDT,+73.6963,+787.663
2000-08-01 15:47:00 PDT,+73.6963,+758.925
2000-08-01 15:48:00 PDT,+73.6963,+709.079
2000-08-01 15:49:00 PDT,+73.6963,+689.782
2000-08-01 15:50:00 PDT,+73.6963,+697.106
2000-08-01 15:51:00 PDT,+73.6963,+761.275
2000-08-01 15:52:00 PDT,+73.6963,+773.238
2000-08-01 15:53:00 PDT,+73.6963,+800.323
2000-08-01 15:54:00 PDT,+73.6963,+847.209
2000-08-01 15:55:00 PDT,+72.9332,+1139.59
2000-08-01 15:56:00 PDT,+72.9332,+1114.2
2000-08-01 15:57:00 PDT,+72.9332,+1082.17
2000-08-01 15:58:00 PDT,+72.9332,+996.605
2000-08-01 15:59:00 PDT,+72.9332,+954.766
2000-08-01 16:00:00 PDT,+72.9332,+982.566
2000-08-01 16:01:00 PDT,+72.9332,+956.217
2000-08-01 16:02:00 PDT,+72.9332,+965.048
2000-08-01 16:03:00 PDT,+72.9332,+917.47
2000-08-01 16:04:00 PDT,+72.9332,+874.454
2000-08-01 16:05:00 PDT,+72.9332,+845.16
2000-08-01 16:06:00 PDT,+72.9332,+876.48
2000-08-01 16:07:00 PDT,+72.9332,+867.437
2000-08-01 16:08:00 PDT,+72.9332,+884.249
2000-08-01 16:09:00 PDT,+72.9332,+891.885
2000-08-01 16:10:00 PDT,+72.9332,+898.468
2000-08-01 16:11:00 PDT,+72.9332,+902.249
2000-08-01 16:12:00 PDT,+72.9332,+880.875
2000-08-01 16:13:00 PDT,+72.9332,+940.936
